"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.936785543E1,-2.137897611E-1,-3.779532909E0,-8.523178101E-2
1.937267746E1,-2.220334560E-1,-3.735466003E0,-2.428722382E-2
1.937749955E1,-2.135790139E-1,-3.687407017E0,1.665782928E-2
1.938232158E1,-2.148884684E-1,-3.644984245E0,8.195114136E-2
1.938714366E1,-2.019782364E-1,-3.595082760E0,1.441755295E-1
1.939196569E1,-2.239141911E-1,-3.570095062E0,2.154216766E-1
1.939678772E1,-2.029699683E-1,-3.521088839E0,2.766761780E-1
1.940160981E1,-2.001168728E-1,-3.467217922E0,3.543195724E-1
1.940643184E1,-2.261041850E-1,-3.424186707E0,4.353332520E-1
1.941125392E1,-2.223639339E-1,-3.365725279E0,5.162134171E-1
1.941607595E1,-2.235626429E-1,-3.323078156E0,5.755853653E-1
1.942089804E1,-2.284710854E-1,-3.276055336E0,6.506462097E-1
1.942572007E1,-2.084005177E-1,-3.196001530E0,7.354650497E-1
1.943054210E1,-2.039908469E-1,-3.154843330E0,8.110456467E-1
1.943536418E1,-2.008861601E-1,-3.092938900E0,8.942375183E-1
1.944018621E1,-2.074319124E-1,-3.030650616E0,9.731369019E-1
1.944500830E1,-2.068051398E-1,-2.967023134E0,1.065805435E0
1.944983033E1,-2.133928239E-1,-2.890233278E0,1.140042305E0
1.945465241E1,-2.091449797E-1,-2.839880705E0,1.212685585E0
1.945947444E1,-1.989061832E-1,-2.770654917E0,1.292165756E0
1.946429647E1,-2.113268375E-1,-2.688652754E0,1.377333641E0
1.946911856E1,-2.056842446E-1,-2.626425743E0,1.438411713E0
1.947394059E1,-1.879192889E-1,-2.554126501E0,1.510106087E0
1.947876267E1,-1.879734695E-1,-2.485088587E0,1.587677002E0
1.948358470E1,-1.878344417E-1,-2.411097765E0,1.668769836E0
1.948840679E1,-2.006385922E-1,-2.332310915E0,1.741469383E0
1.949322882E1,-1.929391623E-1,-2.250073195E0,1.803413391E0
1.949805090E1,-1.849907041E-1,-2.176434517E0,1.888090134E0
1.950287293E1,-1.876357794E-1,-2.090065956E0,1.965614319E0
1.950769496E1,-1.983729303E-1,-1.999403000E0,2.039574623E0
1.951251705E1,-1.802622378E-1,-1.927354932E0,2.105209351E0
1.951733908E1,-1.905932426E-1,-1.822580934E0,2.157730103E0
1.952216116E1,-1.816293001E-1,-1.741365671E0,2.225813866E0
1.952698319E1,-1.772190332E-1,-1.652816057E0,2.285544395E0
1.953180528E1,-1.715146303E-1,-1.546133876E0,2.353611946E0
1.953662731E1,-1.872062683E-1,-1.452553272E0,2.412064552E0
1.954144934E1,-1.800852716E-1,-1.361390233E0,2.477615356E0
1.954627142E1,-1.728892326E-1,-1.257123709E0,2.528707504E0
1.955109345E1,-1.657383144E-1,-1.166100025E0,2.579659462E0
1.955591554E1,-1.657650769E-1,-1.075230718E0,2.622073174E0
1.956073757E1,-1.730474830E-1,-9.629502296E-1,2.663080215E0
1.956555965E1,-1.696608365E-1,-8.604617119E-1,2.694287300E0
1.957038168E1,-1.628495753E-1,-7.581372261E-1,2.716855049E0
1.957520371E1,-1.610105634E-1,-6.500263810E-1,2.739117622E0
1.958002580E1,-1.558151245E-1,-5.504259467E-1,2.756258011E0
1.958484783E1,-1.437112987E-1,-4.473295510E-1,2.781384468E0
1.958966991E1,-1.534575820E-1,-3.442604542E-1,2.796527863E0
1.959449194E1,-1.407853067E-1,-2.281421870E-1,2.784938812E0
1.959931402E1,-1.476310194E-1,-1.191057786E-1,2.777685165E0
1.960413606E1,-1.272957623E-1,-2.848342061E-3,2.767566681E0
1.960895814E1,-1.312674284E-1,1.016946286E-1,2.753362656E0
1.961378017E1,-1.284033656E-1,1.969305277E-1,2.737448692E0
1.961860226E1,-1.151426136E-1,3.105119169E-1,2.729369164E0
1.962342429E1,-1.082676947E-1,4.126331806E-1,2.699226379E0
1.962824632E1,-1.100739241E-1,5.224682093E-1,2.685274124E0
1.963306840E1,-1.097387969E-1,6.341025233E-1,2.650444031E0
1.963789043E1,-8.579674363E-2,7.345545292E-1,2.621047974E0
1.964271252E1,-1.015557349E-1,8.454062939E-1,2.591102600E0
1.964753455E1,-1.032024920E-1,9.488689303E-1,2.559418678E0
1.965235658E1,-9.307840466E-2,1.055822134E0,2.512866974E0
1.965717866E1,-8.671954274E-2,1.150781751E0,2.480150223E0
1.966200069E1,-8.043286204E-2,1.257768393E0,2.431396484E0
1.966682278E1,-7.073429227E-2,1.358983397E0,2.385761261E0
1.967164481E1,-6.465125084E-2,1.449703455E0,2.354015350E0
1.967646689E1,-7.052606344E-2,1.543186665E0,2.305096626E0
1.968128892E1,-6.320127845E-2,1.638353467E0,2.261763573E0
1.968611100E1,-4.985785484E-2,1.738792658E0,2.226415634E0
1.969093304E1,-4.598742723E-2,1.836188555E0,2.166806221E0
1.969575512E1,-3.498771787E-2,1.924690723E0,2.124819756E0
1.970057715E1,-4.056113958E-2,2.023387432E0,2.065807343E0
1.970539918E1,-2.572137117E-2,2.109712839E0,2.013731003E0
1.971022126E1,-3.591108322E-2,2.192039013E0,1.969802856E0
1.971504330E1,-2.565860748E-2,2.288275719E0,1.924477577E0
1.971986538E1,-8.163928986E-3,2.366208553E0,1.877793312E0
1.972468741E1,-6.119430065E-3,2.446060181E0,1.822587967E0
1.972950949E1,-6.436347961E-3,2.520776749E0,1.785211563E0
1.973433152E1,-6.732821465E-3,2.609323740E0,1.742929459E0
1.973915356E1,-9.433090687E-3,2.691499710E0,1.728067398E0
1.974397564E1,-8.551895618E-3,2.769587755E0,1.704746246E0
1.974879767E1,4.240095615E-3,2.839923382E0,1.682539940E0
1.975361976E1,1.450109482E-2,2.894110441E0,1.651900291E0
1.975844179E1,-4.457831383E-4,2.978694916E0,1.635545731E0
1.976326387E1,9.513139725E-3,3.056540966E0,1.632266045E0
1.976808590E1,1.213884354E-2,3.121595860E0,1.608589172E0
1.977290793E1,1.691406965E-2,3.176180601E0,1.587234497E0
1.977773002E1,1.665121317E-2,3.250011921E0,1.583694458E0
1.978255205E1,2.959847450E-3,3.303603411E0,1.577637672E0
1.978737413E1,1.885539293E-2,3.369094610E0,1.578588486E0
1.979219616E1,1.531028748E-2,3.447523355E0,1.562597275E0
1.979701824E1,2.694118023E-2,3.512482882E0,1.551160812E0
1.980184028E1,1.434409618E-2,3.565116167E0,1.549030304E0
1.980666236E1,3.006017208E-2,3.620798826E0,1.546564102E0
1.981148439E1,3.344023228E-2,3.661454678E0,1.558038712E0
1.981630642E1,1.254564524E-2,3.725199461E0,1.565444946E0
1.982112850E1,1.521718502E-2,3.788022757E0,1.572322845E0
1.982595054E1,1.399928331E-2,3.844953060E0,1.571406364E0
1.983077262E1,1.720428467E-2,3.893597364E0,1.573428154E0
1.983559465E1,2.965915203E-2,3.948084831E0,1.573480606E0
1.984041673E1,2.993518114E-2,4.007047176E0,1.598948479E0
1.984523876E1,2.155688405E-2,4.047765255E0,1.615100861E0
1.985006085E1,1.051419973E-2,4.097598076E0,1.611086845E0
1.985488288E1,2.915596962E-2,4.139614105E0,1.627422333E0
1.985970491E1,2.015870810E-2,4.194069862E0,1.617405891E0
1.986452699E1,5.048292875E-2,4.263288975E0,1.624010086E0
1.986934902E1,2.324748039E-2,4.287356853E0,1.644689560E0
1.987417111E1,1.386952400E-2,4.337921143E0,1.637496948E0
1.987899314E1,2.123653889E-2,4.389773846E0,1.638215065E0
1.988381522E1,2.615335584E-2,4.438118458E0,1.628839493E0
1.988863726E1,3.107595444E-2,4.482785702E0,1.619981766E0
1.989345934E1,2.055692673E-2,4.516546249E0,1.619908333E0
1.989828137E1,6.544589996E-3,4.572880745E0,1.611821175E0
1.990310340E1,9.307473898E-3,4.602661610E0,1.603960037E0
1.990792548E1,1.338371634E-2,4.650092125E0,1.606997490E0
1.991274752E1,2.060204744E-3,4.684021950E0,1.595726013E0
1.991756960E1,2.673518658E-2,4.718747139E0,1.587985992E0
1.992239163E1,2.761706710E-2,4.739892960E0,1.586077690E0
1.992721371E1,4.062548280E-2,4.789299011E0,1.582768440E0
1.993203574E1,2.147933841E-2,4.792760849E0,1.585115433E0
1.993685783E1,3.783941269E-3,4.817202568E0,1.569128036E0
1.994167986E1,1.497730613E-2,4.849488258E0,1.576616287E0
1.994650194E1,1.199263334E-2,4.874037743E0,1.585969925E0
1.995132397E1,-5.141913891E-3,4.889627934E0,1.587554932E0
1.995614600E1,1.802295446E-3,4.920188904E0,1.570592880E0
1.996096809E1,8.935481310E-3,4.919009686E0,1.566080093E0
1.996579012E1,1.019257307E-2,4.938770771E0,1.565634727E0
1.997061220E1,1.278474927E-2,4.956723690E0,1.552483559E0
1.997543423E1,1.551023126E-2,4.963263035E0,1.543310165E0
1.998025626E1,6.446838379E-3,4.990723610E0,1.528568268E0
1.998507835E1,-7.252663374E-3,4.982919693E0,1.530949593E0
1.998990043E1,-1.485684514E-2,4.973309994E0,1.520517349E0
1.999472246E1,3.910094500E-3,4.976253033E0,1.510431290E0
1.999954449E1,3.594070673E-3,4.991736412E0,1.506666183E0
2.000436658E1,-2.686947584E-3,4.983932972E0,1.498480797E0
2.000918861E1,-1.602143049E-2,4.968354225E0,1.485857964E0
2.001401069E1,-2.336829901E-2,4.967821121E0,1.474857330E0
2.001883272E1,-2.586686611E-2,4.952360630E0,1.470219612E0
2.002365481E1,-1.398685575E-2,4.936441898E0,1.470835686E0
2.002847684E1,-2.486896515E-2,4.931985855E0,1.458775520E0
2.003329892E1,-3.217107058E-2,4.905505657E0,1.451996803E0
2.003812095E1,-2.276498079E-2,4.890606880E0,1.430294991E0
2.004294298E1,-1.462721825E-2,4.863312244E0,1.419962883E0
2.004776507E1,-3.638523817E-2,4.851202011E0,1.378067970E0
2.005258710E1,-2.954816818E-2,4.818501949E0,1.364494324E0
2.005740918E1,-3.232029080E-2,4.786689758E0,1.348145485E0
2.006223121E1,-3.868275881E-2,4.753453255E0,1.298058510E0
2.006705330E1,-4.749384522E-2,4.731991291E0,1.266929626E0
2.007187533E1,-3.840065002E-2,4.702054024E0,1.245278358E0
2.007669741E1,-4.246646166E-2,4.654069901E0,1.206843376E0
2.008151944E1,-4.659944773E-2,4.641913414E0,1.194759369E0
2.008634147E1,-5.678516626E-2,4.608263493E0,1.189977646E0
2.009116356E1,-4.898095131E-2,4.549600124E0,1.199741364E0
2.009598559E1,-5.322539806E-2,4.497053146E0,1.195419312E0
2.010080767E1,-5.858770013E-2,4.449509621E0,1.189091682E0
2.010562970E1,-6.277680397E-2,4.415400505E0,1.199966431E0
2.011045179E1,-7.530191541E-2,4.374435425E0,1.208986282E0
2.011527382E1,-6.264466047E-2,4.319500923E0,1.205476761E0
2.012009585E1,-7.743403316E-2,4.277000427E0,1.225403786E0
2.012491793E1,-6.824073195E-2,4.223115444E0,1.222236633E0
2.012973996E1,-7.678797841E-2,4.168680191E0,1.209234238E0
2.013456205E1,-7.323864102E-2,4.123315811E0,1.205603600E0
2.013938408E1,-8.515557647E-2,4.056037903E0,1.199468613E0
2.014420616E1,-9.214022756E-2,4.005292892E0,1.186186790E0
2.014902819E1,-8.098268509E-2,3.966245413E0,1.172957420E0
2.015385028E1,-8.039617538E-2,3.898388386E0,1.159879684E0
2.015867231E1,-8.436501026E-2,3.850877523E0,1.130314827E0
2.016349439E1,-8.155012131E-2,3.766955853E0,1.125288963E0
2.016831642E1,-7.259887457E-2,3.673125505E0,1.091235161E0
2.017313845E1,-7.768532634E-2,3.593251228E0,1.075897217E0
2.017796054E1,-7.894033194E-2,3.503621340E0,1.064951897E0
2.018278257E1,-8.820030093E-2,3.415119886E0,1.051309586E0
2.018760465E1,-6.870213151E-2,3.339633703E0,1.052808762E0
2.019242668E1,-9.538868070E-2,3.270057440E0,1.071749687E0
2.019724876E1,-8.007240295E-2,3.167237043E0,1.086657524E0
2.020207080E1,-8.249160647E-2,3.074372768E0,1.102379799E0
2.020689288E1,-8.226895332E-2,3.003206253E0,1.122454643E0
2.021171491E1,-9.250849485E-2,2.905018330E0,1.144504547E0
2.021653699E1,-8.947488666E-2,2.826437235E0,1.164982796E0
2.022135902E1,-9.342944622E-2,2.740089655E0,1.192222595E0
2.022618106E1,-9.124329686E-2,2.638870716E0,1.214276314E0
2.023100314E1,-8.897823095E-2,2.548038721E0,1.249028206E0
2.023582517E1,-9.139075875E-2,2.468617439E0,1.289216042E0
2.024064726E1,-9.725224972E-2,2.388711214E0,1.307511330E0
2.024546929E1,-1.078320146E-1,2.285893202E0,1.342065811E0
2.025029137E1,-1.040575802E-1,2.195865393E0,1.379660606E0
2.025511340E1,-9.912097454E-2,2.109167814E0,1.410787582E0
2.025993548E1,-1.025662422E-1,2.009172678E0,1.441416740E0
2.026475752E1,-1.013073921E-1,1.905490637E0,1.467969894E0
2.026957955E1,-9.180811048E-2,1.826601744E0,1.495204926E0
2.027440163E1,-9.195452929E-2,1.729570508E0,1.539705276E0
2.027922366E1,-1.028776169E-1,1.619343877E0,1.589451790E0
2.028404574E1,-9.838676453E-2,1.533959150E0,1.627766609E0
2.028886778E1,-1.082889736E-1,1.429247499E0,1.665397644E0
2.029368981E1,-9.331247211E-2,1.331476331E0,1.711826324E0
2.029851189E1,-9.162494540E-2,1.235785484E0,1.761026382E0
2.030333392E1,-9.834703803E-2,1.138548255E0,1.804654121E0
2.030815600E1,-1.038793921E-1,1.026658654E0,1.860534668E0
2.031297804E1,-1.011876464E-1,9.240092039E-1,1.902456284E0
2.031780012E1,-8.072900772E-2,8.185344934E-1,1.963742256E0
2.032262215E1,-9.252241254E-2,7.196478844E-1,2.002687454E0
2.032744423E1,-8.996900916E-2,6.284228563E-1,2.038458824E0
2.033226626E1,-9.686005116E-2,5.245131850E-1,2.095993996E0
2.033708835E1,-1.036581099E-1,4.246225357E-1,2.133581161E0
2.034191038E1,-9.076038003E-2,3.046870828E-1,2.182291985E0
2.034673246E1,-8.140000701E-2,2.071620673E-1,2.241189957E0
2.035155449E1,-9.216681123E-2,1.044230089E-1,2.279209137E0
2.035637652E1,-8.361849189E-2,7.143945433E-3,2.326260567E0
2.036119861E1,-8.683261275E-2,-1.098157018E-1,2.360840797E0
2.036602064E1,-8.975619078E-2,-2.178789973E-1,2.399715424E0
2.037084272E1,-8.407038450E-2,-3.409968615E-1,2.438117027E0
2.037566476E1,-6.975805759E-2,-4.529460073E-1,2.455759048E0
2.038048684E1,-7.543280721E-2,-5.549731255E-1,2.487348557E0
2.038530887E1,-6.170094013E-2,-6.698923707E-1,2.511385918E0
2.039013095E1,-5.251649022E-2,-7.821777463E-1,2.514766693E0
2.039495298E1,-4.423937201E-2,-8.834825754E-1,2.546539307E0
2.039977502E1,-5.358472466E-2,-9.739633203E-1,2.556525230E0
2.040459710E1,-3.515195847E-2,-1.088239789E0,2.580627441E0
2.040941913E1,-4.276919365E-2,-1.202350616E0,2.598547935E0
2.041424121E1,-4.293596745E-2,-1.306893229E0,2.619901657E0
2.041906324E1,-4.168325663E-2,-1.414994717E0,2.622016907E0
2.042388533E1,-3.433179855E-2,-1.531363010E0,2.616894722E0
2.042870736E1,-1.842260361E-2,-1.651234269E0,2.632071495E0
2.043352944E1,-9.598493576E-3,-1.756664753E0,2.617365837E0
2.043835147E1,-6.668746471E-3,-1.852394104E0,2.606306076E0
2.044317350E1,-6.110668182E-3,-1.961139917E0,2.579809189E0
2.044799559E1,1.654803753E-3,-2.051706314E0,2.557028770E0
2.045281762E1,6.994247437E-3,-2.155110359E0,2.530817986E0
2.045763970E1,1.585203409E-2,-2.243862629E0,2.496435165E0
2.046246173E1,2.697348595E-2,-2.371615171E0,2.457484245E0
2.046728382E1,2.962321043E-2,-2.467741251E0,2.415183067E0
2.047210585E1,3.214162588E-2,-2.562101603E0,2.364777565E0
2.047692788E1,4.760539532E-2,-2.652116299E0,2.328962326E0
2.048174996E1,4.970848560E-2,-2.732901335E0,2.273064613E0
2.048657199E1,6.593006849E-2,-2.810380936E0,2.223403931E0
2.049139408E1,7.825976610E-2,-2.911860704E0,2.173968315E0
2.049621611E1,7.124018669E-2,-3.002521753E0,2.119956970E0
2.050103819E1,7.952898741E-2,-3.084694386E0,2.063757896E0
2.050586022E1,7.800769806E-2,-3.172490597E0,2.028012276E0
2.051068231E1,8.220911026E-2,-3.246691704E0,1.979207993E0
2.051550434E1,9.448117018E-2,-3.339483738E0,1.926887512E0
2.052032642E1,1.089544892E-1,-3.404039860E0,1.875768661E0
2.052514845E1,1.136380434E-1,-3.478470325E0,1.811438560E0
2.052997054E1,1.253656745E-1,-3.537556887E0,1.749400139E0
2.053479257E1,1.332833767E-1,-3.613461971E0,1.695549965E0
2.053961460E1,1.315001845E-1,-3.682062149E0,1.621101379E0
2.054443668E1,1.487854719E-1,-3.743267536E0,1.548716545E0
2.054925871E1,1.670948863E-1,-3.805323124E0,1.485469818E0
2.055408080E1,1.614890695E-1,-3.868094683E0,1.410945892E0
2.055890283E1,1.904641986E-1,-3.927900314E0,1.339408875E0
2.056372491E1,2.062580585E-1,-3.979741096E0,1.271903992E0
2.056854694E1,2.029341161E-1,-4.024791241E0,1.199995041E0
2.057336897E1,2.008143365E-1,-4.084478378E0,1.115221977E0
2.057819106E1,2.238090634E-1,-4.149087429E0,1.040179253E0
2.058301309E1,2.444783449E-1,-4.170791149E0,9.711990356E-1
2.058783517E1,2.270248532E-1,-4.219986439E0,9.081315994E-1
2.059265720E1,2.239944339E-1,-4.278661251E0,8.520631790E-1
2.059747929E1,2.330236137E-1,-4.312075615E0,7.765865326E-1
2.060230132E1,2.611945868E-1,-4.366818428E0,7.330083847E-1
2.060712340E1,2.703326941E-1,-4.406988144E0,6.937227249E-1
2.061194543E1,2.783890963E-1,-4.439662457E0,6.394681931E-1
2.061676752E1,2.829147577E-1,-4.470754147E0,5.904560089E-1
2.062158955E1,2.791762948E-1,-4.497912407E0,5.370712280E-1
2.062641158E1,2.970527411E-1,-4.548525810E0,5.078601837E-1
2.063123366E1,3.078069091E-1,-4.575969219E0,4.573154449E-1
2.063605569E1,3.007119894E-1,-4.607784748E0,4.200611115E-1
2.064087778E1,3.151852489E-1,-4.643895626E0,3.852071762E-1
2.064569981E1,3.296326399E-1,-4.667607784E0,3.347787857E-1
2.065052189E1,3.357174695E-1,-4.698012829E0,2.926006317E-1
2.065534392E1,3.322892189E-1,-4.735114574E0,2.490482330E-1
2.066016595E1,3.491259217E-1,-4.758545399E0,2.028264999E-1
2.066498804E1,3.396689892E-1,-4.788712502E0,1.646881104E-1
2.066981007E1,3.576076925E-1,-4.804093361E0,1.393308640E-1
2.067463215E1,3.587931395E-1,-4.833467007E0,8.970928192E-2
2.067945418E1,3.610605001E-1,-4.855245113E0,6.115722656E-2
2.068427626E1,3.739884496E-1,-4.877880096E0,9.446144104E-3
2.068909830E1,3.784215152E-1,-4.901367664E0,-2.362251282E-2
2.069392038E1,3.708041906E-1,-4.918652534E0,-4.519653320E-2
2.069874241E1,3.702311516E-1,-4.944012165E0,-7.091331482E-2
2.070356449E1,3.862036467E-1,-4.936879158E0,-7.446479797E-2
2.070838652E1,3.972609639E-1,-4.978520393E0,-1.001358032E-1
2.071320856E1,3.866448998E-1,-4.978221893E0,-1.059885025E-1
2.071803064E1,3.973464966E-1,-4.992125511E0,-1.148300171E-1
2.072285267E1,4.019858837E-1,-5.017868519E0,-1.361865997E-1
2.072767476E1,3.920615911E-1,-5.016061783E0,-1.401557922E-1
2.073249679E1,3.987142742E-1,-5.011853695E0,-1.398954391E-1
2.073731887E1,4.040157795E-1,-5.033984184E0,-1.377639771E-1
2.074214090E1,4.151169062E-1,-5.039436817E0,-1.433048248E-1
2.074696298E1,4.033406973E-1,-5.043803692E0,-1.636505127E-1
2.075178502E1,4.093310237E-1,-5.059113026E0,-1.557083130E-1
2.075660705E1,4.104135334E-1,-5.055496216E0,-1.577291489E-1
2.076142913E1,4.173432887E-1,-5.054524899E0,-1.672735214E-1
2.076625116E1,4.217284918E-1,-5.055057049E0,-1.591939926E-1
2.077107324E1,4.128338695E-1,-5.046342850E0,-1.633663177E-1
2.077589528E1,4.265408516E-1,-5.052361965E0,-1.653709412E-1
2.078071736E1,4.114432335E-1,-5.057577133E0,-1.639881134E-1
2.078553939E1,4.118337035E-1,-5.042940617E0,-1.603460312E-1
2.079036142E1,4.252858162E-1,-5.027647972E0,-1.603670120E-1
2.079518350E1,4.231277108E-1,-5.041564941E0,-1.652259827E-1
2.080000554E1,4.197281003E-1,-5.022632599E0,-1.461372375E-1
2.080482762E1,4.294303358E-1,-5.004313469E0,-1.234455109E-1
2.080964965E1,4.248061180E-1,-4.984379292E0,-9.701442719E-2
2.081447173E1,4.248784184E-1,-4.963953018E0,-8.481025696E-2
2.081929376E1,4.117864966E-1,-4.950347900E0,-6.876373291E-2
2.082411585E1,4.082771540E-1,-4.929168224E0,-4.290866852E-2
2.082893788E1,3.952016830E-1,-4.910014153E0,-4.825592041E-3
2.083375996E1,4.024105072E-1,-4.884602547E0,3.240680695E-2
2.083858199E1,4.108152986E-1,-4.868489265E0,6.285667419E-2
2.084340402E1,4.287700057E-1,-4.837795258E0,8.179378510E-2
2.084822611E1,4.024643898E-1,-4.820096016E0,1.179828644E-1
2.085304814E1,4.084483683E-1,-4.777153969E0,1.582965851E-1
2.085787022E1,3.952989876E-1,-4.757994652E0,1.812486649E-1
2.086269226E1,3.989471793E-1,-4.722036839E0,2.072505951E-1
2.086751434E1,4.037079811E-1,-4.694424152E0,2.375249863E-1
2.087233637E1,3.905529380E-1,-4.646511078E0,2.661495209E-1
2.087715845E1,3.808599114E-1,-4.610564232E0,3.062667847E-1
2.088198048E1,3.866733909E-1,-4.569931984E0,3.221035004E-1
2.088680252E1,3.828592896E-1,-4.547432423E0,3.603763580E-1
2.089162460E1,3.776630759E-1,-4.504658699E0,3.875217438E-1
2.089644663E1,3.843692541E-1,-4.435737133E0,4.370908737E-1
2.090126871E1,3.717514575E-1,-4.411264420E0,4.756460190E-1
2.090609074E1,3.649939895E-1,-4.359517574E0,5.235509872E-1
2.091091283E1,3.472609520E-1,-4.310370922E0,5.592832565E-1
2.091573486E1,3.592220545E-1,-4.243543148E0,5.984344482E-1
2.092055694E1,3.291515708E-1,-4.198489666E0,6.649179459E-1
2.092537897E1,3.287217617E-1,-4.156088352E0,7.252702713E-1
2.093020100E1,3.244615495E-1,-4.086471558E0,7.711620331E-1
2.093502309E1,3.234709501E-1,-4.032711983E0,8.265295029E-1
2.093984512E1,3.149956465E-1,-3.961284876E0,8.686580658E-1
2.094466720E1,3.121936321E-1,-3.912928581E0,9.179410934E-1
2.094948923E1,3.030723333E-1,-3.868409157E0,9.516391754E-1
2.095431132E1,2.960616946E-1,-3.791921377E0,9.961090088E-1
2.095913335E1,2.863309085E-1,-3.725285769E0,1.034605026E0
2.096395543E1,2.726651430E-1,-3.668522835E0,1.068363190E0
2.096877746E1,2.622630596E-1,-3.577351093E0,1.097386360E0
2.097359955E1,2.586989105E-1,-3.518780947E0,1.136061668E0
2.097842158E1,2.403975129E-1,-3.446069002E0,1.161647797E0
2.098324361E1,2.432597876E-1,-3.371275902E0,1.193344116E0
2.098806569E1,2.541925907E-1,-3.290725231E0,1.220376968E0
2.099288772E1,2.337051332E-1,-3.217572212E0,1.248747826E0
2.099770981E1,2.106246948E-1,-3.154146910E0,1.278469086E0
2.100253184E1,2.064046860E-1,-3.065771341E0,1.311942101E0
2.100735392E1,2.115775645E-1,-2.988314152E0,1.340827942E0
2.101217595E1,2.044822276E-1,-2.913371086E0,1.372308731E0
2.101699804E1,1.864660978E-1,-2.832624435E0,1.414795876E0
2.102182007E1,1.814499497E-1,-2.739935160E0,1.469440460E0
2.102664210E1,1.750631928E-1,-2.647346735E0,1.509991646E0
2.103146418E1,1.709749699E-1,-2.561953545E0,1.550817490E0
2.103628621E1,1.620361209E-1,-2.480090380E0,1.594315529E0
2.104110830E1,1.374793649E-1,-2.402986050E0,1.630966187E0
2.104593033E1,1.368131042E-1,-2.291172028E0,1.665579796E0
2.105075241E1,1.145601869E-1,-2.223497391E0,1.707735062E0
2.105557444E1,1.115407944E-1,-2.137764215E0,1.758657455E0
2.106039647E1,9.409135580E-2,-2.064973354E0,1.766956329E0
2.106521856E1,9.109610319E-2,-1.952674150E0,1.804458618E0
2.107004036E1,8.091777563E-2,-1.842637539E0,1.812584877E0
2.107486244E1,7.075220346E-2,-1.755127907E0,1.827242851E0
2.107968447E1,6.658661366E-2,-1.687803268E0,1.842503548E0
2.108450656E1,5.408734083E-2,-1.590390205E0,1.854809761E0
2.108932859E1,4.754334688E-2,-1.502331972E0,1.876140594E0
2.109415067E1,3.625595570E-2,-1.403387666E0,1.876670837E0
2.109897270E1,2.378171682E-2,-1.315041542E0,1.891109467E0
2.110379473E1,2.681940794E-2,-1.222958088E0,1.905138016E0
2.110861682E1,-1.278579235E-3,-1.133176327E0,1.909243584E0
2.111343885E1,-7.858872414E-4,-1.048074841E0,1.932153702E0
2.111826093E1,-2.786153555E-2,-9.534162283E-1,1.953582764E0
2.112308296E1,-2.512139082E-2,-8.599131107E-1,1.975952148E0
2.112790504E1,-3.570979834E-2,-7.556931376E-1,2.001692772E0
2.113272708E1,-5.244183540E-2,-6.515492201E-1,2.030839920E0
2.113754916E1,-7.290807366E-2,-5.679345131E-1,2.059848785E0
2.114237119E1,-6.728252769E-2,-4.845030010E-1,2.085165977E0
2.114719322E1,-8.937469125E-2,-3.869869709E-1,2.114004135E0
2.115201531E1,-1.021212935E-1,-3.053750396E-1,2.136831284E0
2.115683734E1,-1.115365028E-1,-2.014979422E-1,2.166832924E0
2.116165942E1,-1.092869937E-1,-1.184380352E-1,2.175343513E0
2.116648145E1,-1.276230812E-1,-1.090374589E-2,2.195878983E0
2.117130353E1,-1.413317025E-1,9.594607353E-2,2.198575974E0
2.117612557E1,-1.613039970E-1,1.840820312E-1,2.233658791E0
2.118094765E1,-1.802865863E-1,2.784304023E-1,2.232990265E0
2.118576968E1,-1.708703637E-1,3.634636402E-1,2.232473373E0
2.119059176E1,-1.652284861E-1,4.545749426E-1,2.242873192E0
2.119541379E1,-1.908252239E-1,5.324766040E-1,2.240276337E0
2.120023583E1,-2.022550106E-1,6.222774982E-1,2.235453606E0
2.120505791E1,-2.126006782E-1,7.345088720E-1,2.230789185E0
2.120987994E1,-2.122544348E-1,8.069149256E-1,2.238221169E0
2.121470202E1,-2.238849699E-1,9.051201940E-1,2.232620239E0
2.121952406E1,-2.223928869E-1,1.007492781E0,2.236685753E0
2.122434614E1,-2.232798934E-1,1.085279226E0,2.221704483E0
2.122916817E1,-2.432583570E-1,1.186159492E0,2.225902557E0
2.123399025E1,-2.631214857E-1,1.276474833E0,2.239656448E0
2.123881228E1,-2.685245872E-1,1.373012304E0,2.246199608E0
2.124363432E1,-2.689680159E-1,1.462346315E0,2.255037308E0
2.124845640E1,-3.003169894E-1,1.548077464E0,2.257766724E0
2.125327843E1,-2.919771075E-1,1.634860992E0,2.245976448E0
2.125810051E1,-2.965876460E-1,1.713045835E0,2.241137505E0
2.126292254E1,-3.104835153E-1,1.812417984E0,2.228846550E0
2.126774463E1,-3.133116364E-1,1.899405956E0,2.222196579E0
2.127256666E1,-3.146815300E-1,1.988283515E0,2.205578804E0
2.127738874E1,-3.133351207E-1,2.092048883E0,2.174148560E0
2.128221077E1,-3.176884055E-1,2.166498184E0,2.157753944E0
2.128703281E1,-3.408659101E-1,2.249819756E0,2.138381004E0
2.129185489E1,-3.374650478E-1,2.325190067E0,2.101620674E0
2.129667692E1,-3.552720547E-1,2.415307999E0,2.074922562E0
2.130149900E1,-3.656193614E-1,2.499748230E0,2.054609299E0
2.130632103E1,-3.672741652E-1,2.566542864E0,2.017908096E0
