"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.596417729E1,9.810572863E-2,-3.948157430E-1,9.724431038E0
3.596658823E1,1.076770201E-1,-3.876372576E-1,9.712467194E0
3.596899922E1,9.332008660E-2,-3.948157430E-1,9.702896118E0
3.597141021E1,1.076770201E-1,-3.924229145E-1,9.688538551E0
3.597382120E1,1.100698411E-1,-3.900300860E-1,9.686145782E0
3.597623214E1,1.196411327E-1,-4.115654826E-1,9.683753014E0
3.597864313E1,1.268195957E-1,-4.067798555E-1,9.676574707E0
3.598105412E1,1.004985496E-1,-3.996013701E-1,9.667003632E0
3.598346510E1,1.004985496E-1,-4.091726840E-1,9.667003632E0
3.598587604E1,1.124626622E-1,-3.876372576E-1,9.664610863E0
3.598828703E1,1.076770201E-1,-3.996013701E-1,9.664610863E0
3.599069802E1,1.148554832E-1,-4.019941986E-1,9.659825325E0
3.599310901E1,1.076770201E-1,-4.043870270E-1,9.659825325E0
3.599551995E1,9.092725813E-2,-3.948157430E-1,9.650253296E0
3.599793094E1,9.571290761E-2,-4.043870270E-1,9.647860527E0
3.600034193E1,1.100698411E-1,-3.972085714E-1,9.647860527E0
3.600275292E1,1.124626622E-1,-4.163511395E-1,9.662218094E0
3.600516391E1,1.100698411E-1,-4.139583111E-1,9.657432556E0
3.600757484E1,9.092725813E-2,-4.115654826E-1,9.664610863E0
3.600998583E1,1.100698411E-1,-4.139583111E-1,9.662218094E0
3.601239682E1,1.052841991E-1,-4.091726840E-1,9.645467758E0
3.601480781E1,1.052841991E-1,-4.091726840E-1,9.669396400E0
3.601721875E1,1.100698411E-1,-4.187439680E-1,9.676574707E0
3.601962974E1,1.076770201E-1,-4.115654826E-1,9.676574707E0
3.602204073E1,1.148554832E-1,-4.163511395E-1,9.686145782E0
3.602445172E1,1.052841991E-1,-4.187439680E-1,9.678967476E0
3.602686266E1,1.028913707E-1,-4.091726840E-1,9.681360245E0
3.602927365E1,1.076770201E-1,-4.091726840E-1,9.702896118E0
3.603168464E1,1.172483116E-1,-3.948157430E-1,9.710074425E0
3.603409562E1,1.028913707E-1,-4.163511395E-1,9.705288887E0
3.603650662E1,9.810572863E-2,-4.115654826E-1,9.714859962E0
3.603891755E1,1.052841991E-1,-4.019941986E-1,9.734002113E0
3.604132854E1,1.052841991E-1,-4.091726840E-1,9.745966911E0
3.604373953E1,1.028913707E-1,-4.211367965E-1,9.757930756E0
3.604615052E1,1.100698411E-1,-4.163511395E-1,9.767501831E0
3.604856146E1,1.004985496E-1,-3.996013701E-1,9.774680138E0
3.605097245E1,1.052841991E-1,-3.900300860E-1,9.786644936E0
3.605338344E1,1.124626622E-1,-4.115654826E-1,9.801001549E0
3.605579443E1,1.172483116E-1,-4.235295951E-1,9.805787086E0
3.605820536E1,1.148554832E-1,-4.211367965E-1,9.815358162E0
3.606061635E1,1.052841991E-1,-4.259224236E-1,9.829715729E0
3.606302734E1,1.100698411E-1,-4.163511395E-1,9.846465111E0
3.606543833E1,1.172483116E-1,-4.187439680E-1,9.860821724E0
3.606784932E1,1.196411327E-1,-4.235295951E-1,9.863214493E0
3.607026026E1,1.148554832E-1,-4.187439680E-1,9.901499748E0
3.607267125E1,1.220339537E-1,-4.043870270E-1,9.899106979E0
3.607508224E1,1.220339537E-1,-3.948157430E-1,9.903892517E0
3.607749323E1,1.196411327E-1,-3.924229145E-1,9.915857315E0
3.607990417E1,1.124626622E-1,-4.043870270E-1,9.934999466E0
3.608231516E1,1.076770201E-1,-4.115654826E-1,9.949356079E0
3.608472615E1,1.172483116E-1,-3.996013701E-1,9.963713646E0
3.608713714E1,1.172483116E-1,-3.924229145E-1,9.978070259E0
3.608954807E1,1.100698411E-1,-3.948157430E-1,9.987641335E0
3.609195906E1,1.052841991E-1,-3.972085714E-1,9.999606133E0
3.609437005E1,1.076770201E-1,-3.900300860E-1,1.001635551E1
3.609678104E1,1.124626622E-1,-3.852444589E-1,1.003071213E1
3.609919203E1,1.076770201E-1,-3.732803464E-1,1.005224800E1
3.610160297E1,1.148554832E-1,-3.948157430E-1,1.006181908E1
3.610401396E1,1.076770201E-1,-3.828516304E-1,1.006660461E1
3.610642495E1,1.172483116E-1,-3.708875179E-1,1.008096218E1
3.610883594E1,1.268195957E-1,-3.804588020E-1,1.009531879E1
3.611124688E1,1.172483116E-1,-3.613162339E-1,1.011924744E1
3.611365786E1,1.148554832E-1,-3.565305769E-1,1.013121128E1
3.611606885E1,1.220339537E-1,-3.565305769E-1,1.015992451E1
3.611847984E1,1.148554832E-1,-3.493520916E-1,1.018385315E1
3.612089083E1,1.172483116E-1,-3.397808075E-1,1.020538902E1
3.612330177E1,1.220339537E-1,-3.397808075E-1,1.022931671E1
3.612571276E1,1.100698411E-1,-3.373879790E-1,1.024367332E1
3.612812375E1,1.220339537E-1,-3.373879790E-1,1.025324535E1
3.613053474E1,1.172483116E-1,-3.421736360E-1,1.026760197E1
3.613294568E1,1.316052526E-1,-3.373879790E-1,1.027478027E1
3.613535667E1,1.268195957E-1,-3.182454109E-1,1.029392338E1
3.613776766E1,1.244267747E-1,-3.302095234E-1,1.031306553E1
3.614017865E1,1.292124242E-1,-3.302095234E-1,1.034417248E1
3.614258958E1,1.316052526E-1,-3.134597540E-1,1.037049294E1
3.614500057E1,1.339980662E-1,-3.062812984E-1,1.040638542E1
3.614741156E1,1.220339537E-1,-2.847459018E-1,1.040638542E1
3.614982255E1,1.507478207E-1,-2.823530734E-1,1.042074299E1
3.615223349E1,1.292124242E-1,-2.727817893E-1,1.044467068E1
3.615464448E1,1.292124242E-1,-2.799602449E-1,1.046620655E1
3.615705547E1,1.363908947E-1,-2.799602449E-1,1.048056316E1
3.615946646E1,1.268195957E-1,-2.751746178E-1,1.051884842E1
3.616187745E1,1.148554832E-1,-2.464607358E-1,1.053320503E1
3.616428839E1,1.172483116E-1,-2.632105052E-1,1.056431198E1
3.616669938E1,1.148554832E-1,-2.799602449E-1,1.057866859E1
3.616911036E1,1.172483116E-1,-2.560320199E-1,1.059541893E1
3.617152135E1,1.387837082E-1,-2.416750938E-1,1.061456108E1
3.617393229E1,1.316052526E-1,-2.344966233E-1,1.061934662E1
3.617634328E1,1.363908947E-1,-2.368894368E-1,1.064566803E1
3.617875427E1,1.363908947E-1,-2.201396823E-1,1.065763187E1
3.618116526E1,1.435693651E-1,-2.249253243E-1,1.067198944E1
3.618357625E1,1.339980662E-1,-2.129612118E-1,1.069113159E1
3.618598719E1,1.244267747E-1,-2.225325108E-1,1.071745300E1
3.618839818E1,1.316052526E-1,-2.057827413E-1,1.074138069E1
3.619080917E1,1.435693651E-1,-1.842473447E-1,1.075095177E1
3.619322016E1,1.387837082E-1,-1.962114573E-1,1.077009487E1
3.619563109E1,1.411765367E-1,-1.866401732E-1,1.078445148E1
3.619804208E1,1.363908947E-1,-1.794617027E-1,1.078923702E1
3.620045307E1,1.387837082E-1,-1.722832322E-1,1.080838013E1
3.620286406E1,1.531406492E-1,-1.531406492E-1,1.083948612E1
3.620527500E1,1.579262912E-1,-1.627119333E-1,1.085623646E1
3.620768599E1,1.555334777E-1,-1.339980662E-1,1.087777138E1
3.621009698E1,1.507478207E-1,-1.244267747E-1,1.090409279E1
3.621250797E1,1.411765367E-1,-1.220339537E-1,1.093041420E1
3.621491891E1,1.387837082E-1,-1.148554832E-1,1.094955635E1
3.621732990E1,1.411765367E-1,-1.076770201E-1,1.096630573E1
3.621974089E1,1.339980662E-1,-1.196411327E-1,1.098305607E1
3.622215188E1,1.339980662E-1,-8.853443712E-2,1.100459099E1
3.622456286E1,1.339980662E-1,-8.853443712E-2,1.101416302E1
3.622697380E1,1.555334777E-1,-8.374879509E-2,1.103330517E1
3.622938479E1,1.435693651E-1,-9.092725813E-2,1.105723381E1
3.623179578E1,1.387837082E-1,-6.939185411E-2,1.108833981E1
3.623420677E1,1.435693651E-1,-6.699903309E-2,1.110269737E1
3.623661771E1,1.531406492E-1,-5.982056633E-2,1.112183952E1
3.623902870E1,1.722832322E-1,-5.982056633E-2,1.115055370E1
3.624143969E1,1.531406492E-1,-3.589234129E-2,1.116251755E1
3.624385068E1,1.531406492E-1,-2.392822690E-2,1.118405342E1
3.624626167E1,1.531406492E-1,-4.785645287E-3,1.118644619E1
3.624867260E1,1.651047617E-1,4.785645287E-3,1.121276665E1
3.625108359E1,1.770688742E-1,9.571290575E-3,1.124387360E1
3.625349458E1,1.603191197E-1,2.153540403E-2,1.125823021E1
3.625590557E1,1.483550072E-1,1.674975827E-2,1.127258778E1
3.625831651E1,1.674975902E-1,1.914258115E-2,1.129651546E1
3.626072750E1,1.483550072E-1,1.196411345E-2,1.131087303E1
3.626313849E1,1.603191197E-1,2.392822690E-2,1.133240795E1
3.626554948E1,1.531406492E-1,4.785645381E-2,1.135633659E1
3.626796042E1,1.603191197E-1,3.110669367E-2,1.137547874E1
3.627037141E1,1.459621787E-1,3.589234129E-2,1.138504982E1
3.627278240E1,1.531406492E-1,4.307080805E-2,1.140180016E1
3.627519339E1,1.698904037E-1,4.546362907E-2,1.141854954E1
3.627760438E1,1.627119333E-1,4.307080805E-2,1.143051338E1
3.628001531E1,1.674975902E-1,5.503492057E-2,1.145204926E1
3.628242630E1,1.507478207E-1,8.135596663E-2,1.146401310E1
3.628483729E1,1.579262912E-1,7.896314561E-2,1.147597694E1
3.628724828E1,1.698904037E-1,7.657032460E-2,1.150229836E1
3.628965927E1,1.579262912E-1,7.417750359E-2,1.151665497E1
3.629207021E1,1.698904037E-1,8.614161611E-2,1.152383423E1
3.629448120E1,1.579262912E-1,8.853443712E-2,1.154536915E1
3.629689219E1,1.770688742E-1,1.028913707E-1,1.153101254E1
3.629930318E1,1.531406492E-1,1.196411327E-1,1.155254745E1
3.630171412E1,1.507478207E-1,1.220339537E-1,1.156211948E1
3.630412510E1,1.627119333E-1,1.196411327E-1,1.159322548E1
3.630653609E1,1.627119333E-1,1.244267747E-1,1.160519028E1
3.630894708E1,1.866401732E-1,1.148554832E-1,1.161236858E1
3.631135802E1,1.698904037E-1,1.220339537E-1,1.161476135E1
3.631376901E1,1.627119333E-1,1.316052526E-1,1.163151073E1
3.631618000E1,1.627119333E-1,1.244267747E-1,1.165783215E1
3.631859099E1,1.603191197E-1,1.220339537E-1,1.167697430E1
3.632100198E1,1.722832322E-1,1.196411327E-1,1.167697430E1
3.632341292E1,1.746760458E-1,1.316052526E-1,1.166740322E1
3.632582391E1,1.866401732E-1,1.387837082E-1,1.168893814E1
3.632823490E1,1.770688742E-1,1.459621787E-1,1.170090294E1
3.633064589E1,1.914258152E-1,1.531406492E-1,1.170808125E1
3.633305682E1,1.890329868E-1,1.555334777E-1,1.171765232E1
3.633546781E1,1.722832322E-1,1.603191197E-1,1.172722340E1
3.633787880E1,1.770688742E-1,1.674975902E-1,1.173918819E1
3.634028979E1,1.698904037E-1,1.651047617E-1,1.174636650E1
3.634270078E1,1.651047617E-1,1.674975902E-1,1.175833035E1
3.634511172E1,1.770688742E-1,1.531406492E-1,1.176790142E1
3.634752271E1,1.746760458E-1,1.531406492E-1,1.178465176E1
3.634993370E1,1.866401732E-1,1.507478207E-1,1.179422283E1
3.635234469E1,1.890329868E-1,1.483550072E-1,1.180379391E1
3.635475562E1,1.818545163E-1,1.627119333E-1,1.181575775E1
3.635716662E1,1.866401732E-1,1.603191197E-1,1.182772255E1
3.635957760E1,1.794617027E-1,1.603191197E-1,1.182293701E1
3.636198859E1,1.698904037E-1,1.435693651E-1,1.182293701E1
3.636439953E1,1.627119333E-1,1.531406492E-1,1.184447193E1
3.636681052E1,1.698904037E-1,1.507478207E-1,1.183968639E1
3.636922151E1,1.651047617E-1,1.363908947E-1,1.184686470E1
3.637163250E1,1.746760458E-1,1.459621787E-1,1.184207916E1
3.637404344E1,1.698904037E-1,1.459621787E-1,1.184207916E1
3.637645443E1,1.674975902E-1,1.507478207E-1,1.184686470E1
3.637886542E1,1.794617027E-1,1.411765367E-1,1.185165024E1
3.638127641E1,1.698904037E-1,1.411765367E-1,1.186122227E1
3.638368740E1,1.770688742E-1,1.555334777E-1,1.186361504E1
3.638609833E1,1.818545163E-1,1.579262912E-1,1.185404301E1
3.638850932E1,1.818545163E-1,1.316052526E-1,1.185643578E1
3.639092031E1,1.914258152E-1,1.268195957E-1,1.185404301E1
3.639333130E1,1.794617027E-1,1.316052526E-1,1.185882950E1
3.639574224E1,1.866401732E-1,1.435693651E-1,1.185643578E1
3.639815323E1,1.842473447E-1,1.435693651E-1,1.183011532E1
3.640056422E1,1.866401732E-1,1.459621787E-1,1.183729362E1
3.640297521E1,1.746760458E-1,1.363908947E-1,1.182772255E1
3.640538620E1,1.770688742E-1,1.435693651E-1,1.183490086E1
3.640779714E1,1.651047617E-1,1.507478207E-1,1.180379391E1
3.641020813E1,1.818545163E-1,1.339980662E-1,1.181097221E1
3.641261912E1,1.938186288E-1,1.339980662E-1,1.181336498E1
3.641503010E1,1.794617027E-1,1.244267747E-1,1.182054424E1
3.641744104E1,1.746760458E-1,1.244267747E-1,1.180140114E1
3.641985203E1,1.746760458E-1,1.292124242E-1,1.179183006E1
3.642226302E1,1.770688742E-1,1.268195957E-1,1.176790142E1
3.642467401E1,1.770688742E-1,1.387837082E-1,1.176790142E1
3.642708500E1,1.842473447E-1,1.387837082E-1,1.174397373E1
3.642949594E1,1.746760458E-1,1.435693651E-1,1.173918819E1
3.643190693E1,1.555334777E-1,1.316052526E-1,1.171765232E1
3.643431792E1,1.698904037E-1,1.316052526E-1,1.171765232E1
3.643672891E1,1.603191197E-1,1.244267747E-1,1.169851017E1
3.643913984E1,1.674975902E-1,1.148554832E-1,1.168175983E1
3.644155083E1,1.627119333E-1,1.124626622E-1,1.167697430E1
3.644396182E1,1.603191197E-1,1.220339537E-1,1.165065384E1
3.644637281E1,1.483550072E-1,1.220339537E-1,1.164347458E1
3.644878375E1,1.627119333E-1,1.220339537E-1,1.163151073E1
3.645119474E1,1.722832322E-1,1.028913707E-1,1.159801102E1
3.645360573E1,1.818545163E-1,1.148554832E-1,1.158365440E1
3.645601672E1,1.842473447E-1,1.363908947E-1,1.155733299E1
3.645842771E1,1.722832322E-1,1.387837082E-1,1.153819084E1
3.646083865E1,1.770688742E-1,1.292124242E-1,1.152144146E1
3.646324964E1,1.722832322E-1,1.172483116E-1,1.150947666E1
3.646566063E1,1.627119333E-1,1.172483116E-1,1.149033451E1
3.646807162E1,1.627119333E-1,1.124626622E-1,1.146879864E1
3.647048255E1,1.698904037E-1,1.052841991E-1,1.145444202E1
3.647289354E1,1.603191197E-1,1.172483116E-1,1.142812061E1
3.647530453E1,1.507478207E-1,1.244267747E-1,1.142333508E1
3.647771552E1,1.698904037E-1,1.316052526E-1,1.138504982E1
3.648012651E1,1.674975902E-1,1.507478207E-1,1.135394382E1
3.648253745E1,1.555334777E-1,1.387837082E-1,1.132522964E1
3.648494844E1,1.603191197E-1,1.459621787E-1,1.132044411E1
3.648735943E1,1.531406492E-1,1.483550072E-1,1.129412270E1
3.648977042E1,1.435693651E-1,1.363908947E-1,1.124865913E1
3.649218141E1,1.507478207E-1,1.387837082E-1,1.123430252E1
3.649459234E1,1.507478207E-1,1.459621787E-1,1.121276665E1
3.649700333E1,1.483550072E-1,1.507478207E-1,1.118883896E1
3.649941432E1,1.603191197E-1,1.483550072E-1,1.116730309E1
3.650182526E1,1.722832322E-1,1.603191197E-1,1.114098263E1
3.650423625E1,1.698904037E-1,1.722832322E-1,1.110269737E1
3.650664724E1,1.674975902E-1,1.674975902E-1,1.107398319E1
3.650905823E1,1.627119333E-1,1.651047617E-1,1.105244732E1
3.651146922E1,1.555334777E-1,1.746760458E-1,1.100219822E1
3.651388016E1,1.507478207E-1,1.938186288E-1,1.094955635E1
3.651629115E1,1.339980662E-1,1.842473447E-1,1.092323494E1
3.651870214E1,1.339980662E-1,1.962114573E-1,1.089930725E1
3.652111312E1,1.531406492E-1,2.153540403E-1,1.087777138E1
3.652352406E1,1.555334777E-1,1.986042857E-1,1.084187984E1
3.652593505E1,1.459621787E-1,2.129612118E-1,1.079641533E1
3.652834604E1,1.411765367E-1,2.153540403E-1,1.077009487E1
3.653075703E1,1.627119333E-1,2.081755698E-1,1.074616623E1
3.653316802E1,1.507478207E-1,2.344966233E-1,1.069113159E1
3.653557896E1,1.507478207E-1,2.416750938E-1,1.066241741E1
3.653798995E1,1.483550072E-1,2.273181528E-1,1.062413216E1
3.654040094E1,1.435693651E-1,2.488535494E-1,1.059541893E1
3.654281193E1,1.435693651E-1,2.679961324E-1,1.055234814E1
3.654522286E1,1.363908947E-1,2.751746178E-1,1.051884842E1
3.654763385E1,1.411765367E-1,2.703889608E-1,1.048056316E1
3.655004484E1,1.244267747E-1,2.775674164E-1,1.045184898E1
3.655245583E1,1.292124242E-1,3.014956415E-1,1.042313576E1
3.655486682E1,1.459621787E-1,3.086741269E-1,1.038006496E1
3.655727776E1,1.459621787E-1,3.038884699E-1,1.035374355E1
3.655968875E1,1.363908947E-1,2.919243574E-1,1.030588722E1
3.656209974E1,1.339980662E-1,3.158525825E-1,1.026520920E1
3.656451073E1,1.363908947E-1,3.349951804E-1,1.022453117E1
3.656692167E1,1.411765367E-1,3.445664644E-1,1.020060253E1
3.656933266E1,1.459621787E-1,3.469592929E-1,1.016231823E1
3.657174365E1,1.507478207E-1,3.493520916E-1,1.011924744E1
3.657415464E1,1.674975902E-1,3.541377485E-1,1.008335495E1
3.657656562E1,1.531406492E-1,3.684946895E-1,1.004028416E1
3.657897656E1,1.292124242E-1,3.732803464E-1,1.001396275E1
3.658138755E1,1.339980662E-1,3.804588020E-1,9.975677490E0
3.658379854E1,1.196411327E-1,3.924229145E-1,9.942177773E0
3.658620953E1,1.316052526E-1,4.019941986E-1,9.901499748E0
3.658862047E1,1.292124242E-1,4.067798555E-1,9.858428955E0
3.659103146E1,1.292124242E-1,4.187439680E-1,9.824930191E0
3.659344245E1,1.292124242E-1,4.211367965E-1,9.786644936E0
3.659585344E1,1.411765367E-1,4.235295951E-1,9.757930756E0
3.659826443E1,1.339980662E-1,4.259224236E-1,9.729216576E0
3.660067536E1,1.435693651E-1,4.426721931E-1,9.686145782E0
3.660308635E1,1.387837082E-1,4.713860750E-1,9.645467758E0
3.660549734E1,1.316052526E-1,4.881358147E-1,9.621540070E0
3.660790833E1,1.387837082E-1,4.953143001E-1,9.571290970E0
3.661031927E1,1.268195957E-1,4.953143001E-1,9.544969559E0
3.661273026E1,1.292124242E-1,5.024927258E-1,9.504291534E0
3.661514125E1,1.172483116E-1,4.905286431E-1,9.470791817E0
3.661755224E1,1.339980662E-1,5.216353536E-1,9.442078590E0
3.661996323E1,1.220339537E-1,5.407779217E-1,9.399007797E0
3.662237417E1,1.220339537E-1,5.503492355E-1,9.360722542E0
3.662478516E1,1.363908947E-1,5.623133183E-1,9.336793900E0
3.662719615E1,1.339980662E-1,5.575276613E-1,9.308079720E0
3.662960714E1,1.220339537E-1,5.670989752E-1,9.274580956E0
3.663201807E1,1.268195957E-1,5.670989752E-1,9.233902931E0
3.663442906E1,1.483550072E-1,5.838487148E-1,9.212367058E0
3.663684005E1,1.411765367E-1,5.886343718E-1,9.169296265E0
3.663925104E1,1.268195957E-1,5.982056856E-1,9.150154114E0
3.664166203E1,1.316052526E-1,6.340979934E-1,9.104690552E0
3.664407297E1,1.339980662E-1,6.340979934E-1,9.085547447E0
3.664648396E1,1.435693651E-1,6.173482537E-1,9.044869423E0
3.664889495E1,1.411765367E-1,6.364908218E-1,9.025727272E0
3.665130594E1,1.387837082E-1,6.460621357E-1,8.997013092E0
3.665371688E1,1.196411327E-1,6.556333899E-1,8.968298912E0
3.665612786E1,1.244267747E-1,6.723831892E-1,8.939585686E0
3.665853885E1,1.244267747E-1,6.963114142E-1,8.901300430E0
3.666094984E1,1.124626622E-1,6.915257573E-1,8.877371788E0
3.666336083E1,1.220339537E-1,6.939185858E-1,8.851051331E0
3.666577177E1,1.292124242E-1,6.939185858E-1,8.831908226E0
3.666818276E1,1.316052526E-1,6.987041831E-1,8.805587769E0
3.667059375E1,1.220339537E-1,7.154539824E-1,8.776873589E0
3.667300474E1,1.172483116E-1,7.322037220E-1,8.752944946E0
3.667541568E1,1.124626622E-1,7.393822074E-1,8.721838951E0
3.667782667E1,1.196411327E-1,7.345965505E-1,8.695517540E0
3.668023766E1,1.244267747E-1,7.322037220E-1,8.681160927E0
3.668264865E1,1.244267747E-1,7.609176040E-1,8.662017822E0
3.668505964E1,1.172483116E-1,7.537391186E-1,8.635697365E0
3.668747057E1,1.292124242E-1,7.680960894E-1,8.611768723E0
3.668988156E1,1.196411327E-1,7.920243144E-1,8.592626572E0
3.669229255E1,1.220339537E-1,7.800601721E-1,8.585447311E0
3.669470354E1,1.028913707E-1,7.944171429E-1,8.556734085E0
3.669711448E1,1.100698411E-1,7.944171429E-1,8.535198212E0
3.669952547E1,1.124626622E-1,7.920243144E-1,8.525627136E0
3.670193646E1,1.172483116E-1,8.039883971E-1,8.513663292E0
3.670434745E1,1.076770201E-1,8.111668825E-1,8.496912956E0
3.670675839E1,1.148554832E-1,8.231309652E-1,8.475378036E0
3.670916938E1,1.220339537E-1,8.303094506E-1,8.458627701E0
3.671158036E1,1.148554832E-1,8.303094506E-1,8.451449394E0
3.671399135E1,1.076770201E-1,8.422735929E-1,8.413164139E0
3.671640234E1,1.220339537E-1,8.446664214E-1,8.396414757E0
3.671881328E1,1.196411327E-1,8.446664214E-1,8.372486115E0
3.672122427E1,1.172483116E-1,8.183453679E-1,8.370093346E0
3.672363526E1,1.220339537E-1,8.542376757E-1,8.358129501E0
3.672604625E1,1.220339537E-1,8.494520187E-1,8.336593628E0
3.672845724E1,1.244267747E-1,8.422735929E-1,8.334200859E0
3.673086818E1,1.244267747E-1,8.518448472E-1,8.319844246E0
3.673327917E1,1.196411327E-1,8.470591903E-1,8.315058708E0
3.673569016E1,1.124626622E-1,8.614161611E-1,8.303094864E0
3.673810115E1,1.148554832E-1,8.733802438E-1,8.303094864E0
3.674051208E1,1.100698411E-1,8.901300430E-1,8.303094864E0
3.674292307E1,1.148554832E-1,8.709874153E-1,8.293522835E0
3.674533406E1,1.148554832E-1,8.662018180E-1,8.281558990E0
3.674774505E1,1.244267747E-1,8.853443861E-1,8.271987915E0
3.675015604E1,1.196411327E-1,8.805587292E-1,8.271987915E0
3.675256698E1,1.100698411E-1,8.901300430E-1,8.267202377E0
3.675497797E1,1.220339537E-1,8.997012973E-1,8.260024071E0
3.675738896E1,1.148554832E-1,8.877372146E-1,8.252845764E0
3.675979995E1,1.052841991E-1,8.973084688E-1,8.252845764E0
3.676221089E1,1.028913707E-1,8.829515576E-1,8.255238533E0
3.676462188E1,1.148554832E-1,8.853443861E-1,8.250452042E0
3.676703287E1,1.196411327E-1,8.805587292E-1,8.260024071E0
3.676944385E1,1.004985496E-1,8.614161611E-1,8.271987915E0
3.677185479E1,1.004985496E-1,8.614161611E-1,8.271987915E0
3.677426578E1,1.076770201E-1,8.757730722E-1,8.262416840E0
3.677667677E1,1.292124242E-1,8.733802438E-1,8.276773453E0
3.677908776E1,1.339980662E-1,8.781659007E-1,8.271987915E0
3.678149870E1,1.220339537E-1,8.853443861E-1,8.288737297E0
3.678390969E1,1.172483116E-1,8.781659007E-1,8.293522835E0
3.678632068E1,1.220339537E-1,8.709874153E-1,8.315058708E0
3.678873167E1,1.196411327E-1,8.662018180E-1,8.324629784E0
3.679114266E1,1.076770201E-1,8.590233326E-1,8.324629784E0
3.679355359E1,1.052841991E-1,8.494520187E-1,8.329415321E0
3.679596458E1,9.332008660E-2,8.614161611E-1,8.350951195E0
3.679837557E1,1.004985496E-1,8.566305041E-1,8.372486115E0
3.680078656E1,1.076770201E-1,8.638089895E-1,8.377271652E0
3.680319750E1,1.004985496E-1,8.709874153E-1,8.398807526E0
3.680560849E1,9.810572863E-2,8.662018180E-1,8.408378601E0
3.680801948E1,1.100698411E-1,8.614161611E-1,8.432307243E0
3.681043047E1,1.028913707E-1,8.542376757E-1,8.449056625E0
3.681284146E1,1.244267747E-1,8.422735929E-1,8.456234932E0
3.681525240E1,1.052841991E-1,8.374879360E-1,8.458627701E0
3.681766339E1,1.028913707E-1,8.446664214E-1,8.487341881E0
3.682007438E1,1.172483116E-1,8.279166222E-1,8.508877754E0
3.682248537E1,1.124626622E-1,8.231309652E-1,8.525627136E0
3.682489635E1,1.052841991E-1,8.087740541E-1,8.551948547E0
3.682730729E1,1.196411327E-1,8.087740541E-1,8.580661774E0
3.682971828E1,1.004985496E-1,8.159525394E-1,8.602197647E0
3.683212927E1,1.172483116E-1,8.087740541E-1,8.618947029E0
3.683454026E1,1.268195957E-1,7.920243144E-1,8.645268440E0
3.683695125E1,1.100698411E-1,7.944171429E-1,8.662017822E0
3.683936219E1,1.076770201E-1,7.896314859E-1,8.683553696E0
3.684177318E1,1.052841991E-1,7.896314859E-1,8.702695847E0
3.684418417E1,1.124626622E-1,7.896314859E-1,8.721838951E0
3.684659516E1,1.148554832E-1,7.776673436E-1,8.745766640E0
3.684900609E1,1.220339537E-1,7.585247755E-1,8.772088051E0
3.685141708E1,1.172483116E-1,7.561319470E-1,8.786444664E0
3.685382807E1,1.244267747E-1,7.441678643E-1,8.805587769E0
3.685623906E1,1.100698411E-1,7.298108935E-1,8.831908226E0
3.685865000E1,1.100698411E-1,7.178468108E-1,8.863015175E0
3.686106099E1,1.052841991E-1,7.274180651E-1,8.886942863E0
3.686347198E1,1.220339537E-1,7.106683254E-1,8.903693199E0
3.686588297E1,1.100698411E-1,7.010970116E-1,8.953942299E0
3.686829396E1,1.004985496E-1,6.843472719E-1,8.980263710E0
3.687070490E1,1.028913707E-1,6.843472719E-1,8.997013092E0
3.687311589E1,1.339980662E-1,6.747759581E-1,9.030512810E0
3.687552688E1,1.244267747E-1,6.699903607E-1,9.054440498E0
3.687793786E1,1.220339537E-1,6.556333899E-1,9.068798065E0
3.688034880E1,1.220339537E-1,6.436693072E-1,9.116654396E0
3.688275979E1,1.268195957E-1,6.412764788E-1,9.142974854E0
3.688517078E1,1.244267747E-1,6.412764788E-1,9.176474571E0
3.688758177E1,1.220339537E-1,6.269195080E-1,9.202795982E0
3.688999276E1,1.411765367E-1,6.125625968E-1,9.231510162E0
3.689240370E1,1.244267747E-1,6.293123364E-1,9.284152031E0
3.689481469E1,1.100698411E-1,6.101697683E-1,9.305686951E0
3.689722568E1,1.244267747E-1,5.982056856E-1,9.346364975E0
3.689963667E1,1.411765367E-1,5.766702294E-1,9.382257462E0
3.690204760E1,1.339980662E-1,5.742774606E-1,9.422935486E0
3.690445859E1,1.411765367E-1,5.670989752E-1,9.463613510E0
3.690686958E1,1.339980662E-1,5.694918036E-1,9.494720459E0
3.690928057E1,1.244267747E-1,5.527420044E-1,9.535398483E0
3.691169151E1,1.507478207E-1,5.359922647E-1,9.576076508E0
3.691410250E1,1.316052526E-1,5.288137794E-1,9.609575272E0
3.691651349E1,1.268195957E-1,5.264210105E-1,9.638289452E0
3.691892448E1,1.459621787E-1,5.072783828E-1,9.678967476E0
3.692133547E1,1.220339537E-1,4.929214716E-1,9.710074425E0
3.692374641E1,1.244267747E-1,4.809573591E-1,9.750752449E0
3.692615740E1,1.148554832E-1,4.689932466E-1,9.791430473E0
3.692856839E1,1.196411327E-1,4.737788737E-1,9.832108498E0
3.693097938E1,1.363908947E-1,4.594219327E-1,9.872786522E0
3.693339036E1,1.387837082E-1,4.450650215E-1,9.915857315E0
3.693580130E1,1.459621787E-1,4.163511395E-1,9.946963310E0
3.693821229E1,1.244267747E-1,4.259224236E-1,9.985248566E0
3.694062328E1,1.196411327E-1,4.235295951E-1,1.001874828E1
