"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.835117459E1,-2.079307318E0,-5.306887627E-2,-4.039343446E-2
2.835358563E1,-2.070144415E0,-5.490147322E-2,-3.917170316E-2
2.835599668E1,-2.064035654E0,-5.490147322E-2,-3.856083751E-2
2.835840766E1,-2.057316303E0,-5.490147322E-2,-3.917170316E-2
2.836081871E1,-2.049375057E0,-5.490147322E-2,-3.856083751E-2
2.836322975E1,-2.043266296E0,-5.490147322E-2,-3.917170316E-2
2.836564074E1,-2.035935879E0,-5.429060757E-2,-3.733910993E-2
2.836805178E1,-2.030438185E0,-5.551233515E-2,-3.794997558E-2
2.837046282E1,-2.024940491E0,-5.612320080E-2,-3.794997558E-2
2.837287381E1,-2.016999245E0,-5.673406646E-2,-3.733910993E-2
2.837528485E1,-2.010279655E0,-5.734493211E-2,-3.611737862E-2
2.837769589E1,-2.004781961E0,-5.795579776E-2,-3.672824427E-2
2.838010688E1,-1.998673201E0,-5.734493211E-2,-3.550651670E-2
2.838251793E1,-1.992564559E0,-5.734493211E-2,-3.489565104E-2
2.838492897E1,-1.985234141E0,-5.551233515E-2,-3.550651670E-2
2.838733996E1,-1.979736447E0,-5.612320080E-2,-3.428478539E-2
2.838975100E1,-1.974238634E0,-5.734493211E-2,-3.367391974E-2
2.839216204E1,-1.968740821E0,-5.734493211E-2,-3.367391974E-2
2.839457303E1,-1.962021351E0,-5.673406646E-2,-3.367391974E-2
2.839698407E1,-1.955912709E0,-5.673406646E-2,-3.306305781E-2
2.839939511E1,-1.950414896E0,-5.673406646E-2,-3.367391974E-2
2.840180610E1,-1.944917083E0,-5.612320080E-2,-3.367391974E-2
2.840421714E1,-1.938808441E0,-5.673406646E-2,-3.245219216E-2
2.840662819E1,-1.932088971E0,-5.551233515E-2,-3.245219216E-2
2.840903918E1,-1.925980330E0,-5.612320080E-2,-3.184132650E-2
2.841145022E1,-1.922315121E0,-5.551233515E-2,-3.123046272E-2
2.841386126E1,-1.916206479E0,-5.551233515E-2,-3.123046272E-2
2.841627225E1,-1.911319494E0,-5.551233515E-2,-3.061959706E-2
2.841868329E1,-1.903989196E0,-5.367974192E-2,-3.123046272E-2
2.842109428E1,-1.900323987E0,-5.429060757E-2,-2.939786762E-2
2.842350532E1,-1.894826174E0,-5.367974192E-2,-2.939786762E-2
2.842591636E1,-1.888717532E0,-5.245801434E-2,-3.000873141E-2
2.842832740E1,-1.885052323E0,-5.123628303E-2,-2.817613818E-2
2.843073839E1,-1.877722025E0,-5.123628303E-2,-2.817613818E-2
2.843314944E1,-1.874056816E0,-5.062541738E-2,-3.000873141E-2
2.843556048E1,-1.866726398E0,-4.879282415E-2,-3.000873141E-2
2.843797147E1,-1.862450361E0,-4.879282415E-2,-2.939786762E-2
2.844038251E1,-1.856952548E0,-4.757109284E-2,-2.878700197E-2
2.844279355E1,-1.851454735E0,-4.634936526E-2,-2.817613818E-2
2.844520454E1,-1.845346093E0,-4.573849961E-2,-2.817613818E-2
2.844761558E1,-1.841681004E0,-4.573849961E-2,-2.695440874E-2
2.845002662E1,-1.834350586E0,-4.512763396E-2,-2.695440874E-2
2.845243761E1,-1.830074549E0,-4.390590638E-2,-2.756527252E-2
2.845484865E1,-1.823965907E0,-4.207331315E-2,-2.634354308E-2
2.845725970E1,-1.819078922E0,-4.146244749E-2,-2.695440874E-2
2.845967069E1,-1.814192057E0,-4.024071619E-2,-2.634354308E-2
2.846208173E1,-1.808083415E0,-3.840812296E-2,-2.756527252E-2
2.846449277E1,-1.802585602E0,-3.962985426E-2,-2.634354308E-2
2.846690376E1,-1.797698736E0,-3.840812296E-2,-2.634354308E-2
2.846931480E1,-1.790979147E0,-3.596466407E-2,-2.573267929E-2
2.847172584E1,-1.784870505E0,-3.596466407E-2,-2.634354308E-2
2.847413683E1,-1.779983640E0,-3.596466407E-2,-2.573267929E-2
2.847654787E1,-1.772653222E0,-3.535379842E-2,-2.634354308E-2
2.847895892E1,-1.768377185E0,-3.474293277E-2,-2.573267929E-2
2.848136990E1,-1.761657715E0,-3.413207084E-2,-2.451094985E-2
2.848378095E1,-1.754938126E0,-3.168861195E-2,-2.573267929E-2
2.848619199E1,-1.748218656E0,-3.168861195E-2,-2.451094985E-2
2.848860298E1,-1.742110014E0,-2.985601686E-2,-2.451094985E-2
2.849101402E1,-1.734779596E0,-2.985601686E-2,-2.328922041E-2
2.849342506E1,-1.730503559E0,-2.985601686E-2,-2.451094985E-2
2.849583605E1,-1.722562313E0,-2.924515121E-2,-2.390008420E-2
2.849824709E1,-1.714621067E0,-2.680169232E-2,-2.390008420E-2
2.850065813E1,-1.708512425E0,-2.619082667E-2,-2.328922041E-2
2.850306912E1,-1.701792955E0,-2.802342176E-2,-2.267835476E-2
2.850548016E1,-1.693851709E0,-2.619082667E-2,-2.206749097E-2
2.850789121E1,-1.685910463E0,-2.557996288E-2,-2.145662531E-2
2.851030220E1,-1.678580046E0,-2.557996288E-2,-2.145662531E-2
2.851271324E1,-1.670638800E0,-2.496909723E-2,-2.145662531E-2
2.851512428E1,-1.663308382E0,-2.557996288E-2,-2.084576152E-2
2.851753527E1,-1.654145479E0,-2.374736778E-2,-2.023489587E-2
2.851994631E1,-1.644982457E0,-2.374736778E-2,-2.023489587E-2
2.852235735E1,-1.637652159E0,-2.313650399E-2,-2.084576152E-2
2.852476834E1,-1.627267361E0,-2.313650399E-2,-1.962403022E-2
2.852717938E1,-1.618104458E0,-2.374736778E-2,-1.840230078E-2
2.852959043E1,-1.608330607E0,-2.496909723E-2,-1.840230078E-2
2.853200142E1,-1.598556757E0,-2.252563834E-2,-1.901316643E-2
2.853441246E1,-1.587561250E0,-2.130390890E-2,-1.962403022E-2
2.853682350E1,-1.579009056E0,-2.313650399E-2,-1.962403022E-2
2.853923449E1,-1.568624377E0,-2.191477455E-2,-1.840230078E-2
2.854164553E1,-1.557628870E0,-2.191477455E-2,-1.779143699E-2
2.854405657E1,-1.547244072E0,-2.252563834E-2,-1.779143699E-2
2.854646761E1,-1.535637736E0,-2.374736778E-2,-1.595884189E-2
2.854887860E1,-1.524031281E0,-2.191477455E-2,-1.534797717E-2
2.855128964E1,-1.512424827E0,-2.374736778E-2,-1.656970754E-2
2.855370063E1,-1.501429319E0,-2.374736778E-2,-1.595884189E-2
2.855611168E1,-1.489211917E0,-2.435823344E-2,-1.534797717E-2
2.855852272E1,-1.475162029E0,-2.313650399E-2,-1.412624773E-2
2.856093371E1,-1.462333918E0,-2.374736778E-2,-1.351538301E-2
2.856334475E1,-1.449505806E0,-2.374736778E-2,-1.351538301E-2
2.856575579E1,-1.435455918E0,-2.374736778E-2,-1.290451828E-2
2.856816683E1,-1.421406031E0,-2.496909723E-2,-1.168278884E-2
2.857057782E1,-1.407356143E0,-2.252563834E-2,-1.229365356E-2
2.857298886E1,-1.395138741E0,-2.496909723E-2,-1.290451828E-2
2.857539990E1,-1.379256368E0,-2.496909723E-2,-1.229365356E-2
2.857781089E1,-1.364595532E0,-2.435823344E-2,-1.168278884E-2
2.858022194E1,-1.349934816E0,-2.557996288E-2,-9.850194678E-3
2.858263298E1,-1.335274100E0,-2.619082667E-2,-1.046105940E-2
2.858504397E1,-1.318169832E0,-2.374736778E-2,-9.239329956E-3
2.858745501E1,-1.302287340E0,-2.557996288E-2,-9.850194678E-3
2.858986605E1,-1.286404848E0,-2.496909723E-2,-8.628465235E-3
2.859227704E1,-1.269911528E0,-2.557996288E-2,-8.017600514E-3
2.859468808E1,-1.252807260E0,-2.557996288E-2,-6.795870606E-3
2.859709912E1,-1.235703111E0,-2.435823344E-2,-6.795870606E-3
2.859951011E1,-1.218598843E0,-2.557996288E-2,-5.574141163E-3
2.860192115E1,-1.200883746E0,-2.619082667E-2,-4.963276442E-3
2.860433220E1,-1.181946993E0,-2.557996288E-2,-4.963276442E-3
2.860674319E1,-1.163010240E0,-2.619082667E-2,-4.352411721E-3
2.860915423E1,-1.146516800E0,-2.435823344E-2,-4.352411721E-3
2.861156522E1,-1.126969218E0,-2.435823344E-2,-3.130682046E-3
2.861397626E1,-1.108032346E0,-2.680169232E-2,-2.519817324E-3
2.861638730E1,-1.087262988E0,-2.435823344E-2,-1.298087649E-3
2.861879834E1,-1.067715287E0,-2.557996288E-2,-6.872228696E-4
2.862120933E1,-1.048778415E0,-2.374736778E-2,-1.298087649E-3
2.862362037E1,-1.028619885E0,-2.313650399E-2,1.145371469E-3
2.862603142E1,-1.007239699E0,-2.435823344E-2,1.145371469E-3
2.862844240E1,-9.876919985E-1,-2.374736778E-2,1.145371469E-3
2.863085345E1,-9.657008648E-1,-2.313650399E-2,2.977965865E-3
2.863326449E1,-9.449314475E-1,-2.435823344E-2,3.588830587E-3
2.863567548E1,-9.211077094E-1,-2.252563834E-2,3.588830587E-3
2.863808652E1,-9.003383517E-1,-2.313650399E-2,4.810560029E-3
2.864049756E1,-8.789580464E-1,-2.313650399E-2,5.421424750E-3
2.864290855E1,-8.551343083E-1,-2.252563834E-2,5.421424750E-3
2.864531959E1,-8.325323462E-1,-2.313650399E-2,7.254019380E-3
2.864773063E1,-8.099303246E-1,-2.130390890E-2,7.864884101E-3
2.865014162E1,-7.867174745E-1,-2.069304511E-2,8.475748822E-3
2.865255266E1,-7.628937364E-1,-2.069304511E-2,9.697478265E-3
2.865496371E1,-7.396808863E-1,-1.947131567E-2,9.697478265E-3
2.865737470E1,-7.152463198E-1,-1.824958436E-2,1.030834299E-2
2.865978574E1,-6.920334101E-1,-1.824958436E-2,1.214093715E-2
2.866219678E1,-6.688205600E-1,-2.008217946E-2,1.214093715E-2
2.866460777E1,-6.437751055E-1,-1.824958436E-2,1.397353224E-2
2.866701881E1,-6.175079346E-1,-1.641699113E-2,1.397353224E-2
2.866942985E1,-5.924624801E-1,-1.580612548E-2,1.458439697E-2
2.867184084E1,-5.668061376E-1,-1.580612548E-2,1.580612548E-2
2.867425188E1,-5.411498547E-1,-1.458439697E-2,1.580612548E-2
2.867666293E1,-5.154935122E-1,-1.397353224E-2,1.763872057E-2
2.867907392E1,-4.904480577E-1,-1.275180187E-2,1.824958436E-2
2.868148496E1,-4.635699987E-1,-1.214093715E-2,2.008217946E-2
2.868389600E1,-4.366919696E-1,-1.091920771E-2,2.069304511E-2
2.868630699E1,-4.104247689E-1,-1.153007243E-2,2.130390890E-2
2.868871803E1,-3.835467100E-1,-1.030834299E-2,2.191477455E-2
2.869112907E1,-3.572795391E-1,-1.091920771E-2,2.252563834E-2
2.869354006E1,-3.285689056E-1,-1.091920771E-2,2.374736778E-2
2.869595110E1,-3.016908467E-1,-9.086613543E-3,2.374736778E-2
2.869836214E1,-2.754236460E-1,-7.864884101E-3,2.374736778E-2
2.870077313E1,-2.461021543E-1,-7.254019380E-3,2.680169232E-2
2.870318418E1,-2.173915058E-1,-6.643154658E-3,2.680169232E-2
2.870559522E1,-1.911243200E-1,-5.421424750E-3,2.802342176E-2
2.870800621E1,-1.630245447E-1,-5.421424750E-3,2.863428742E-2
2.871041725E1,-1.349247545E-1,-4.199695308E-3,2.924515121E-2
2.871282829E1,-1.056032479E-1,-2.367100911E-3,2.985601686E-2
2.871523928E1,-7.567087561E-2,-2.367100911E-3,3.168861195E-2
2.871765032E1,-4.818195850E-2,-2.367100911E-3,3.291033953E-2
2.872006136E1,-1.763872057E-2,-5.345066893E-4,3.474293277E-2
2.872247240E1,9.850194678E-3,-1.145371469E-3,3.291033953E-2
2.872488339E1,3.917170316E-2,6.872228696E-4,3.413207084E-2
2.872729444E1,6.788235158E-2,6.872228696E-4,3.474293277E-2
2.872970548E1,9.903645515E-2,7.635809743E-5,3.657552972E-2
2.873211647E1,1.271362305E-1,7.635809743E-5,3.779725730E-2
2.873452751E1,1.570686102E-1,3.130682046E-3,3.962985426E-2
2.873693850E1,1.876118481E-1,4.963276442E-3,4.024071619E-2
2.873934954E1,2.157116234E-1,2.519817324E-3,3.962985426E-2
2.874176058E1,2.456440032E-1,2.519817324E-3,4.024071619E-2
2.874417162E1,2.767980993E-1,4.963276442E-3,4.268417507E-2
2.874658261E1,3.055087626E-1,3.741546767E-3,4.451677203E-2
2.874899365E1,3.366628587E-1,5.574141163E-3,4.451677203E-2
2.875140470E1,3.672060966E-1,5.574141163E-3,4.512763396E-2
2.875381569E1,3.983601928E-1,6.185005885E-3,4.634936526E-2
2.875622673E1,4.276817143E-1,6.795870606E-3,4.696023092E-2
2.875863777E1,4.563923478E-1,4.963276442E-3,4.818195850E-2
2.876104876E1,4.881573021E-1,6.795870606E-3,4.818195850E-2
2.876345980E1,5.168679357E-1,6.185005885E-3,5.062541738E-2
2.876587084E1,5.486329198E-1,6.795870606E-3,5.001455545E-2
2.876828183E1,5.791761875E-1,7.406735327E-3,5.123628303E-2
2.877069287E1,6.078867912E-1,6.795870606E-3,5.306887627E-2
2.877310392E1,6.390409470E-1,8.017600514E-3,5.429060757E-2
2.877551490E1,6.695841551E-1,8.017600514E-3,5.551233515E-2
2.877792595E1,6.982948184E-1,8.017600514E-3,5.612320080E-2
2.878033699E1,7.282271981E-1,7.406735327E-3,5.673406646E-2
2.878274798E1,7.581595778E-1,6.795870606E-3,5.795579776E-2
2.878515902E1,7.887027860E-1,8.017600514E-3,5.917752534E-2
2.878757006E1,8.174134493E-1,6.185005885E-3,5.978839099E-2
2.878998105E1,8.473458290E-1,7.406735327E-3,6.039925665E-2
2.879239209E1,8.778890371E-1,8.017600514E-3,6.223184988E-2
2.879480313E1,9.059888124E-1,6.795870606E-3,6.284271181E-2
2.879721412E1,9.365320802E-1,8.017600514E-3,6.467530876E-2
2.879962517E1,9.664644599E-1,7.406735327E-3,6.528617442E-2
2.880203621E1,9.951750636E-1,7.406735327E-3,6.650790572E-2
2.880444720E1,1.022663951E0,6.185005885E-3,6.711876392E-2
2.880685824E1,1.051374674E0,7.406735327E-3,6.834049523E-2
2.880926928E1,1.080085278E0,8.017600514E-3,7.017309219E-2
2.881168027E1,1.108795881E0,7.406735327E-3,6.895136088E-2
2.881409131E1,1.137506604E0,7.406735327E-3,7.078395784E-2
2.881650235E1,1.163773775E0,6.795870606E-3,7.139482349E-2
2.881891334E1,1.192484379E0,6.185005885E-3,7.261654735E-2
2.882132438E1,1.220584154E0,6.795870606E-3,7.322741300E-2
2.882373543E1,1.246851325E0,4.963276442E-3,7.383827865E-2
2.882614642E1,1.274951100E0,5.574141163E-3,7.567087561E-2
2.882855746E1,1.301218390E0,4.963276442E-3,7.628174126E-2
2.883096850E1,1.327485561E0,4.963276442E-3,7.628174126E-2
2.883337954E1,1.353752732E0,5.574141163E-3,7.750347257E-2
2.883579053E1,1.380019903E0,4.352411721E-3,7.811433077E-2
2.883820157E1,1.405676246E0,5.574141163E-3,7.994692773E-2
2.884061256E1,1.431332588E0,5.574141163E-3,8.116865903E-2
2.884302360E1,1.456377983E0,3.741546767E-3,8.055779338E-2
2.884543464E1,1.480812550E0,3.741546767E-3,8.177952468E-2
2.884784563E1,1.504636288E0,3.741546767E-3,8.361211419E-2
2.885025668E1,1.527849197E0,2.519817324E-3,8.361211419E-2
2.885266772E1,1.552283764E0,2.519817324E-3,8.483384550E-2
2.885507876E1,1.576718330E0,3.741546767E-3,8.483384550E-2
2.885748975E1,1.599320292E0,3.741546767E-3,8.544471115E-2
2.885990079E1,1.622533202E0,2.519817324E-3,8.666644245E-2
2.886231178E1,1.643302560E0,3.130682046E-3,8.849903196E-2
2.886472282E1,1.665293694E0,2.519817324E-3,8.788817376E-2
2.886713386E1,1.687284827E0,3.130682046E-3,8.849903196E-2
2.886954490E1,1.708054304E0,4.352411721E-3,8.972076327E-2
2.887195589E1,1.729434490E0,3.741546767E-3,9.094249457E-2
2.887436694E1,1.750203967E0,3.741546767E-3,9.094249457E-2
2.887677798E1,1.769751668E0,3.741546767E-3,9.216422588E-2
2.887918897E1,1.788688421E0,3.130682046E-3,9.277509153E-2
2.888160001E1,1.807625294E0,3.130682046E-3,9.399681538E-2
2.888401105E1,1.825951219E0,3.741546767E-3,9.460768104E-2
2.888642204E1,1.844277143E0,4.963276442E-3,9.338594973E-2
2.888883308E1,1.861381292E0,4.352411721E-3,9.399681538E-2
2.889124412E1,1.877874732E0,4.963276442E-3,9.399681538E-2
2.889365511E1,1.894368052E0,5.574141163E-3,9.644027799E-2
2.889606615E1,1.910250545E0,5.574141163E-3,9.644027799E-2
2.889847720E1,1.926133037E0,5.574141163E-3,9.705114365E-2
2.890088819E1,1.941404581E0,4.963276442E-3,9.766200930E-2
2.890329923E1,1.956065416E0,7.406735327E-3,9.766200930E-2
2.890571027E1,1.968893528E0,6.795870606E-3,9.888373315E-2
2.890812126E1,1.982943416E0,7.406735327E-3,9.888373315E-2
2.891053230E1,1.996993303E0,7.406735327E-3,1.001054645E-1
2.891294334E1,2.010432243E0,8.628465235E-3,9.949459881E-2
2.891535433E1,2.021427870E0,8.628465235E-3,1.007163301E-1
2.891776537E1,2.031812668E0,6.795870606E-3,1.007163301E-1
2.892017642E1,2.042808294E0,9.850194678E-3,1.013271958E-1
2.892258740E1,2.053192854E0,9.850194678E-3,1.007163301E-1
2.892499845E1,2.062966824E0,1.107192412E-2,1.019380614E-1
2.892740949E1,2.072740555E0,1.168278884E-2,1.019380614E-1
2.892982048E1,2.081292629E0,1.168278884E-2,1.019380614E-1
2.893223152E1,2.088012218E0,1.046105940E-2,1.031597927E-1
2.893464256E1,2.097175121E0,1.168278884E-2,1.037706509E-1
2.893705355E1,2.104505539E0,1.290451828E-2,1.025489271E-1
2.893946459E1,2.109392405E0,1.168278884E-2,1.037706509E-1
2.894187563E1,2.117333651E0,1.473711245E-2,1.049923822E-1
2.894428662E1,2.122831583E0,1.351538301E-2,1.049923822E-1
2.894669767E1,2.127718449E0,1.534797717E-2,1.049923822E-1
2.894910871E1,2.132605314E0,1.534797717E-2,1.056032479E-1
2.895151975E1,2.136881351E0,1.351538301E-2,1.062141135E-1
2.895393074E1,2.141157389E0,1.473711245E-2,1.049923822E-1
2.895634178E1,2.144211769E0,1.595884189E-2,1.056032479E-1
2.895875277E1,2.145433426E0,1.534797717E-2,1.056032479E-1
2.896116381E1,2.147266150E0,1.595884189E-2,1.049923822E-1
2.896357485E1,2.150320292E0,1.718057133E-2,1.068249792E-1
2.896598589E1,2.151542187E0,1.595884189E-2,1.056032479E-1
2.896839688E1,2.153374672E0,1.656970754E-2,1.062141135E-1
2.897080793E1,2.153985500E0,1.534797717E-2,1.068249792E-1
2.897321897E1,2.153985500E0,1.718057133E-2,1.043815166E-1
2.897562996E1,2.154596329E0,1.718057133E-2,1.056032479E-1
2.897804100E1,2.153985500E0,1.534797717E-2,1.056032479E-1
2.898045204E1,2.150931358E0,1.595884189E-2,1.056032479E-1
2.898286303E1,2.152153015E0,1.656970754E-2,1.062141135E-1
2.898527407E1,2.150320292E0,1.656970754E-2,1.062141135E-1
2.898768511E1,2.146655083E0,1.595884189E-2,1.049923822E-1
2.899009610E1,2.144211769E0,1.656970754E-2,1.049923822E-1
2.899250714E1,2.140546560E0,1.534797717E-2,1.062141135E-1
2.899491819E1,2.138103008E0,1.595884189E-2,1.049923822E-1
2.899732918E1,2.134437799E0,1.595884189E-2,1.056032479E-1
2.899974022E1,2.131383657E0,1.473711245E-2,1.068249792E-1
2.900215126E1,2.125885725E0,1.534797717E-2,1.049923822E-1
2.900456225E1,2.121609688E0,1.412624773E-2,1.043815166E-1
2.900697329E1,2.119166374E0,1.473711245E-2,1.049923822E-1
2.900938433E1,2.112446785E0,1.351538301E-2,1.049923822E-1
2.901179532E1,2.107559919E0,1.290451828E-2,1.043815166E-1
2.901420636E1,2.102672815E0,1.229365356E-2,1.037706509E-1
2.901661740E1,2.097785950E0,1.290451828E-2,1.049923822E-1
2.901902839E1,2.092899084E0,1.168278884E-2,1.031597927E-1
2.902143944E1,2.085568666E0,9.239329956E-3,1.037706509E-1
2.902385048E1,2.081292629E0,1.107192412E-2,1.043815166E-1
2.902626147E1,2.075794935E0,1.046105940E-2,1.031597927E-1
2.902867251E1,2.069686174E0,1.046105940E-2,1.031597927E-1
2.903108355E1,2.063577652E0,9.850194678E-3,1.037706509E-1
2.903349454E1,2.056858063E0,9.239329956E-3,1.019380614E-1
2.903590558E1,2.050749540E0,8.628465235E-3,1.025489271E-1
2.903831662E1,2.044029951E0,7.406735327E-3,1.025489271E-1
2.904072767E1,2.039143085E0,7.406735327E-3,1.013271958E-1
2.904313865E1,2.030590773E0,6.185005885E-3,1.019380614E-1
2.904554970E1,2.025703907E0,6.185005885E-3,1.019380614E-1
2.904796074E1,2.020817041E0,4.963276442E-3,1.013271958E-1
2.905037173E1,2.014097452E0,4.352411721E-3,1.001054645E-1
2.905278277E1,2.007378101E0,4.352411721E-3,1.013271958E-1
2.905519381E1,2.001880169E0,4.352411721E-3,1.013271958E-1
2.905760480E1,1.995160699E0,3.130682046E-3,1.001054645E-1
2.906001584E1,1.988441229E0,3.130682046E-3,1.007163301E-1
2.906242688E1,1.984776020E0,2.519817324E-3,9.888373315E-2
2.906483787E1,1.978667378E0,1.298087649E-3,9.827287495E-2
2.906724892E1,1.973780513E0,6.872228696E-4,1.001054645E-1
2.906965996E1,1.966450095E0,7.635809743E-5,1.001054645E-1
2.907207095E1,1.960341454E0,6.872228696E-4,1.001054645E-1
2.907448199E1,1.956676245E0,7.635809743E-5,9.888373315E-2
2.907689303E1,1.951178432E0,-5.345066893E-4,9.949459881E-2
2.907930402E1,1.946902394E0,-5.345066893E-4,9.766200930E-2
2.908171506E1,1.941404581E0,-1.145371469E-3,9.644027799E-2
2.908412610E1,1.937128544E0,-5.345066893E-4,9.827287495E-2
2.908653709E1,1.934074283E0,-1.145371469E-3,9.705114365E-2
2.908894813E1,1.929187298E0,-1.756236190E-3,9.644027799E-2
2.909135918E1,1.925522089E0,-2.367100911E-3,9.644027799E-2
2.909377017E1,1.920635223E0,-1.756236190E-3,9.766200930E-2
2.909618121E1,1.919413447E0,-5.345066893E-4,9.766200930E-2
2.909859225E1,1.915748358E0,-5.345066893E-4,9.705114365E-2
2.910100324E1,1.912693977E0,-1.756236190E-3,9.705114365E-2
2.910341428E1,1.911472201E0,-1.145371469E-3,9.582941234E-2
2.910582532E1,1.909028769E0,-1.145371469E-3,9.521854669E-2
2.910823636E1,1.906585336E0,-5.345066893E-4,9.705114365E-2
2.911064735E1,1.904141903E0,-5.345066893E-4,9.644027799E-2
2.911305839E1,1.902920127E0,6.872228696E-4,9.521854669E-2
2.911546938E1,1.900476694E0,7.635809743E-5,9.582941234E-2
2.911788043E1,1.901698470E0,6.872228696E-4,9.644027799E-2
2.912029147E1,1.899865866E0,1.298087649E-3,9.521854669E-2
2.912270246E1,1.899254918E0,6.872228696E-4,9.582941234E-2
2.912511350E1,1.898644090E0,7.635809743E-5,9.644027799E-2
2.912752454E1,1.898033261E0,6.872228696E-4,9.521854669E-2
2.912993558E1,1.897422314E0,1.298087649E-3,9.582941234E-2
2.913234657E1,1.899865866E0,3.741546767E-3,9.582941234E-2
2.913475761E1,1.899865866E0,4.352411721E-3,9.582941234E-2
2.913716865E1,1.899254918E0,4.352411721E-3,9.521854669E-2
2.913957964E1,1.901087523E0,5.574141163E-3,9.521854669E-2
2.914199069E1,1.902920127E0,6.185005885E-3,9.460768104E-2
2.914440173E1,1.902920127E0,6.795870606E-3,9.460768104E-2
2.914681272E1,1.905363560E0,6.795870606E-3,9.521854669E-2
2.914922376E1,1.906585336E0,6.185005885E-3,9.644027799E-2
2.915163480E1,1.908417940E0,7.406735327E-3,9.582941234E-2
2.915404579E1,1.909639716E0,7.406735327E-3,9.521854669E-2
2.915645683E1,1.912083149E0,9.239329956E-3,9.460768104E-2
2.915886787E1,1.914526582E0,9.239329956E-3,9.582941234E-2
2.916127886E1,1.916359186E0,8.628465235E-3,9.582941234E-2
2.916368990E1,1.920024395E0,1.107192412E-2,9.644027799E-2
2.916610095E1,1.921856999E0,1.168278884E-2,9.705114365E-2
2.916851199E1,1.924300432E0,1.046105940E-2,9.644027799E-2
2.917092298E1,1.928576469E0,1.168278884E-2,9.582941234E-2
2.917333402E1,1.929187298E0,1.168278884E-2,9.644027799E-2
2.917574501E1,1.931019902E0,1.168278884E-2,9.582941234E-2
2.917815605E1,1.934685111E0,1.229365356E-2,9.644027799E-2
2.918056709E1,1.938350320E0,1.229365356E-2,9.582941234E-2
2.918297808E1,1.940793753E0,1.290451828E-2,9.582941234E-2
2.918538912E1,1.943237185E0,1.290451828E-2,9.582941234E-2
2.918780017E1,1.946291566E0,1.351538301E-2,9.766200930E-2
2.919021115E1,1.948734999E0,1.351538301E-2,9.766200930E-2
2.919262220E1,1.952400208E0,1.473711245E-2,9.705114365E-2
2.919503324E1,1.955454469E0,1.473711245E-2,9.705114365E-2
2.919744423E1,1.958508849E0,1.412624773E-2,9.705114365E-2
2.919985527E1,1.959730625E0,1.290451828E-2,9.582941234E-2
2.920226631E1,1.960341454E0,1.290451828E-2,9.766200930E-2
2.920467735E1,1.963395715E0,1.412624773E-2,9.766200930E-2
2.920708834E1,1.965839267E0,1.351538301E-2,9.766200930E-2
2.920949938E1,1.967060924E0,1.290451828E-2,9.766200930E-2
2.921191043E1,1.967671871E0,1.229365356E-2,9.766200930E-2
2.921432142E1,1.971336961E0,1.229365356E-2,9.766200930E-2
2.921673246E1,1.971947908E0,1.229365356E-2,9.827287495E-2
2.921914350E1,1.973169565E0,1.168278884E-2,9.766200930E-2
2.922155449E1,1.973169565E0,1.168278884E-2,9.766200930E-2
2.922396553E1,1.974391341E0,1.168278884E-2,9.705114365E-2
2.922637657E1,1.974391341E0,1.107192412E-2,9.827287495E-2
2.922878756E1,1.974391341E0,1.046105940E-2,9.766200930E-2
2.923119860E1,1.975002170E0,1.046105940E-2,9.705114365E-2
2.923360964E1,1.973169565E0,1.046105940E-2,9.705114365E-2
2.923602063E1,1.973169565E0,9.239329956E-3,9.766200930E-2
2.923843168E1,1.971336961E0,8.628465235E-3,9.827287495E-2
2.924084272E1,1.968282700E0,9.239329956E-3,9.766200930E-2
2.924325371E1,1.968282700E0,8.628465235E-3,9.644027799E-2
2.924566475E1,1.967060924E0,6.795870606E-3,9.705114365E-2
2.924807579E1,1.962784886E0,5.574141163E-3,9.705114365E-2
2.925048678E1,1.960341454E0,6.795870606E-3,9.705114365E-2
2.925289782E1,1.957898021E0,6.185005885E-3,9.705114365E-2
2.925530886E1,1.954843640E0,6.185005885E-3,9.644027799E-2
2.925771990E1,1.950567603E0,5.574141163E-3,9.644027799E-2
2.926013089E1,1.945069790E0,5.574141163E-3,9.582941234E-2
2.926254194E1,1.938961148E0,3.741546767E-3,9.644027799E-2
2.926495298E1,1.935295939E0,4.352411721E-3,9.582941234E-2
2.926736397E1,1.928576469E0,3.741546767E-3,9.582941234E-2
2.926977501E1,1.924300432E0,3.741546767E-3,9.521854669E-2
2.927218605E1,1.916970015E0,2.519817324E-3,9.582941234E-2
2.927459704E1,1.909639716E0,3.130682046E-3,9.521854669E-2
2.927700808E1,1.902309299E0,2.519817324E-3,9.399681538E-2
2.927941912E1,1.893757224E0,1.908952487E-3,9.521854669E-2
2.928183011E1,1.884594202E0,2.519817324E-3,9.399681538E-2
2.928424115E1,1.876652956E0,2.519817324E-3,9.277509153E-2
2.928665220E1,1.867489934E0,1.908952487E-3,9.216422588E-2
2.928906319E1,1.858327031E0,2.519817324E-3,9.155336022E-2
2.929147423E1,1.848553181E0,1.908952487E-3,9.216422588E-2
2.929388527E1,1.836335897E0,6.872228696E-4,9.155336022E-2
2.929629626E1,1.825340271E0,1.298087649E-3,9.155336022E-2
2.929870730E1,1.813122988E0,1.298087649E-3,9.155336022E-2
2.930111834E1,1.801516652E0,7.635809743E-5,9.094249457E-2
