"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.432390700E-2,0.000000000E0,0.000000000E0,0.000000000E0
3.914578200E-2,-2.373009175E-2,1.467609406E-2,5.109310150E-3
4.396765700E-2,-3.652542084E-2,2.391910553E-2,1.834297180E-2
4.878958400E-2,-3.478160501E-2,1.697826385E-2,1.010417938E-2
5.361145900E-2,-1.095937192E-2,1.654386520E-2,-4.444122314E-4
5.843333400E-2,1.328781247E-3,2.604198456E-2,-1.404333115E-2
6.325520900E-2,1.697227359E-3,2.787160873E-2,-1.264572144E-2
6.807708400E-2,-8.377730846E-3,4.168367386E-2,-1.470804214E-2
7.289895900E-2,1.242022216E-2,1.321125031E-2,-1.245641708E-2
7.772083400E-2,3.356638551E-2,9.249687195E-3,3.245067596E-2
8.254270900E-2,4.891785979E-2,2.385139465E-3,7.133769989E-2
8.736463600E-2,4.372484982E-3,-5.031108856E-3,8.011674881E-2
9.218651100E-2,-7.859855890E-3,-1.426172256E-2,9.526586533E-2
9.700838600E-2,-1.249439269E-2,-1.970958710E-2,1.164431572E-1
1.018302610E-1,6.575837731E-3,-2.045679092E-2,1.222605705E-1
1.066521360E-1,1.212682575E-2,-2.189159393E-3,9.572267532E-2
1.114740110E-1,7.168285549E-3,1.614284515E-2,8.239984512E-2
1.162959380E-1,-9.473711252E-4,3.693199158E-2,6.109237671E-2
1.211178130E-1,1.277025789E-2,4.891538620E-2,3.780031204E-2
1.259396880E-1,2.352530509E-2,8.894729614E-2,1.928377151E-2
1.307615630E-1,3.256072849E-2,8.521556854E-2,-1.417827606E-2
1.355834380E-1,2.394294739E-2,8.763694763E-2,-2.666044235E-2
1.404053130E-1,1.794999093E-2,8.098840714E-2,-8.893013000E-3
1.452272400E-1,3.029048443E-3,7.476997375E-2,-9.081840515E-3
1.500491150E-1,7.097043097E-3,7.694149017E-2,-1.505041122E-2
1.548709900E-1,1.455017179E-2,8.611440659E-2,5.705833435E-3
1.596928650E-1,1.714059711E-2,7.667207718E-2,1.651716232E-2
1.645147400E-1,1.992285252E-5,6.084012985E-2,3.974390030E-2
1.693366150E-1,-3.613815457E-2,3.756427765E-2,6.801509857E-2
1.741584900E-1,-5.267905444E-2,9.308338165E-3,1.173796654E-1
1.789804170E-1,-3.056685627E-2,-3.082180023E-2,1.582751274E-1
1.838022920E-1,-2.072818577E-2,-4.319047928E-2,1.712827682E-1
1.886241670E-1,-4.126269370E-2,-5.645704269E-2,1.445498466E-1
1.934460420E-1,-3.199158609E-2,-5.091571808E-2,1.232743263E-1
1.982679170E-1,-3.324379027E-2,-3.755140305E-2,9.330940247E-2
2.030897920E-1,-2.269694209E-2,-3.981113434E-2,7.927656174E-2
2.079116670E-1,-1.590489596E-2,9.079933167E-3,5.976581573E-2
2.127335940E-1,-1.038818061E-2,3.434562683E-2,4.759168625E-2
2.175554690E-1,-3.537926078E-2,2.149295807E-2,4.606246948E-2
2.223773440E-1,-6.451505423E-2,3.331089020E-2,3.627347946E-2
2.271992190E-1,-5.694678426E-2,7.507848740E-2,2.661228180E-2
2.320210940E-1,-5.915670097E-2,7.605552673E-2,2.056598663E-2
2.368429690E-1,-7.550224662E-2,7.576465607E-2,1.338243484E-2
2.416648960E-1,-6.346589327E-2,8.704280853E-2,1.905870438E-2
2.464867710E-1,-5.974774063E-2,8.265542984E-2,3.022003174E-2
2.513086460E-1,-1.247300208E-2,6.881999969E-2,4.796123505E-2
2.561305210E-1,-2.079211175E-2,6.792926788E-2,2.411127090E-2
2.609523960E-1,2.174875140E-2,5.986595154E-2,2.401351929E-2
2.657742710E-1,4.954826832E-2,6.125736237E-2,2.967977524E-2
2.705961980E-1,7.693335414E-2,6.956863403E-2,3.982591629E-2
2.754180730E-1,8.137509972E-2,8.820962906E-2,6.963586807E-2
2.802399480E-1,8.569217473E-2,8.765935898E-2,8.003330231E-2
2.850618230E-1,6.414511800E-2,6.356334686E-2,6.902408600E-2
2.898836980E-1,4.075208306E-2,3.518629074E-2,5.467081070E-2
2.947055730E-1,5.203539878E-2,1.081943512E-2,2.881431580E-2
2.995274480E-1,5.404798687E-2,-1.081991196E-2,4.549503326E-3
3.043493750E-1,6.217318773E-2,-4.149723053E-2,-2.837181091E-3
3.091712500E-1,6.921507418E-2,-7.403945923E-2,-1.835250854E-2
3.139931250E-1,5.990539491E-2,-1.049175262E-1,-1.365184784E-2
3.188150000E-1,8.021125942E-2,-1.212329865E-1,-1.966047287E-2
3.236368750E-1,9.773240983E-2,-1.348886490E-1,-3.256607056E-2
3.284587500E-1,1.005786732E-1,-1.659445763E-1,-3.696632385E-2
3.332806770E-1,6.641967595E-2,-1.822977066E-1,-4.472494125E-2
3.381025520E-1,3.223305196E-2,-1.888756752E-1,-2.633285522E-2
3.429244270E-1,2.581685781E-3,-1.881346703E-1,-3.043460846E-2
3.477463020E-1,-2.127675712E-2,-1.790585518E-1,-3.081512451E-2
3.525681770E-1,-3.105804324E-2,-1.405014992E-1,-4.397773743E-2
3.573900520E-1,-5.399417877E-2,-1.165637970E-1,-2.972745895E-2
3.622119790E-1,-6.728884578E-2,-9.994029999E-2,-1.673984528E-2
3.670338540E-1,-7.215254009E-2,-8.467340469E-2,-2.037096024E-2
3.718557290E-1,-7.094283402E-2,-3.778076172E-2,3.186225891E-3
3.766776040E-1,-5.545413494E-2,-1.160383224E-2,9.902954102E-3
3.814994790E-1,-3.998513520E-2,4.253053665E-2,-1.168251038E-3
3.863213540E-1,-5.666106939E-3,5.347156525E-2,-2.977180481E-2
3.911432290E-1,2.598649263E-2,8.786678314E-2,-4.030847549E-2
3.959651570E-1,1.836717874E-2,9.584999084E-2,-4.835033417E-2
4.007870320E-1,7.419809699E-3,1.060357094E-1,-3.392744064E-2
4.056089070E-1,-3.396144509E-2,9.129714966E-2,-4.804849625E-2
4.104307820E-1,-3.450891376E-2,7.079124451E-2,-6.087541580E-2
4.152526570E-1,-1.140487194E-2,5.284595490E-2,-3.699636459E-2
4.200745320E-1,1.837790012E-3,5.602359772E-3,-1.577043533E-2
4.248964590E-1,-3.363712132E-2,1.440048218E-3,4.415225983E-2
4.297183340E-1,-5.116340518E-2,3.144359589E-2,8.782815933E-2
4.345402090E-1,-2.848798037E-2,2.779102325E-2,1.272454262E-1
4.393620840E-1,1.268219948E-2,4.516172409E-2,1.493611336E-1
4.441839590E-1,3.203074634E-2,5.152368546E-2,1.296820641E-1
4.490058340E-1,-2.190783620E-2,6.599473953E-2,8.295059204E-2
4.538277090E-1,-3.215479851E-2,7.329273224E-2,4.631280899E-2
4.586496360E-1,-2.045603096E-2,7.714033127E-2,-1.575183868E-2
4.634715110E-1,-9.674802423E-3,5.623054504E-2,-5.097198486E-2
4.682933860E-1,-1.064747572E-3,4.878473282E-2,-8.322954178E-2
4.731152610E-1,4.076783359E-2,2.380228043E-2,-1.019988060E-1
4.779371360E-1,5.257405341E-2,2.052497864E-2,-9.441232681E-2
4.827590110E-1,5.825718492E-2,1.744461060E-2,-1.033339500E-1
4.875809380E-1,5.060717463E-2,1.802968979E-2,-9.315919876E-2
4.924028130E-1,6.050267816E-2,1.038074493E-2,-9.370422363E-2
4.972246880E-1,5.449920893E-2,4.035472870E-3,-6.817436218E-2
5.020465630E-1,4.342736304E-2,-1.763725281E-2,-4.765605927E-2
5.068684380E-1,2.726547420E-2,-1.187229156E-2,-1.553440094E-2
5.116903130E-1,-1.390156150E-2,-2.510452271E-2,8.726119995E-4
5.165122400E-1,-5.142419040E-2,-9.817600250E-3,3.128814697E-2
5.213341150E-1,-6.264221668E-2,-2.433633804E-2,6.729173660E-2
5.261559900E-1,-5.715833604E-2,-4.831552505E-2,9.335517883E-2
5.309778650E-1,-5.875848234E-2,-3.667354584E-2,1.000709534E-1
5.357997400E-1,-4.231733084E-2,-3.600454330E-2,1.124706268E-1
5.406216150E-1,-4.003025591E-2,-1.304292679E-2,7.241201401E-2
5.454435420E-1,-2.579209208E-2,2.856492996E-2,3.619289398E-2
5.502654170E-1,-4.129005969E-2,6.153345108E-2,1.931905746E-2
5.550872920E-1,-3.770309687E-2,9.435844421E-2,-1.384353638E-2
5.599091670E-1,-2.595460415E-2,1.010389328E-1,-3.462839127E-2
5.647310420E-1,1.048192382E-3,1.150898933E-1,-4.544162750E-2
5.695529170E-1,2.660447359E-2,1.162180901E-1,-3.577232361E-2
5.743747920E-1,2.717868984E-2,1.150670052E-1,-2.965450287E-2
5.791967190E-1,8.979320526E-3,1.127672195E-1,-1.645517349E-2
5.840185940E-1,5.467638373E-3,7.724618912E-2,-1.526689529E-2
5.888404690E-1,2.248729765E-2,6.565427780E-2,-2.960586548E-2
5.936623440E-1,2.539572120E-2,5.048418045E-2,-3.207826614E-2
5.984842190E-1,2.014170587E-2,2.942180634E-2,-3.224706650E-2
6.033060940E-1,1.144520938E-2,4.917621613E-3,-2.180004120E-2
6.081280210E-1,-8.503496647E-4,1.145362854E-2,-1.857185364E-2
6.129498960E-1,-1.799416542E-2,-3.337383270E-3,-3.902244568E-2
6.177717710E-1,-4.354612529E-2,-4.243850708E-5,-7.100963593E-2
6.225936460E-1,-6.316821277E-2,-3.625869751E-3,-9.891319275E-2
6.274155210E-1,-7.679757476E-2,-2.074241638E-3,-1.072502136E-1
6.322373960E-1,-7.737556100E-2,-3.787040710E-3,-9.860754013E-2
6.370592710E-1,-5.195932090E-2,-5.094051361E-3,-7.660436630E-2
6.418811980E-1,-3.870144486E-2,-2.621078491E-2,-6.156253815E-2
6.467030730E-1,-1.841537654E-2,-4.692602158E-2,-3.574514389E-2
6.515249480E-1,-6.105601788E-4,-5.420541763E-2,-2.060890198E-2
6.563468230E-1,3.032878041E-3,-6.250000000E-2,7.567405701E-3
6.611686980E-1,2.117866278E-2,-5.643033981E-2,1.658964157E-2
6.659906250E-1,3.349605203E-2,-6.578540802E-2,8.982181549E-3
6.708125000E-1,3.302741051E-2,-5.490636826E-2,-1.873588562E-2
6.756343750E-1,3.282769769E-2,-3.345298767E-2,-3.792333603E-2
6.804562500E-1,6.243337691E-2,-2.879095078E-2,-4.389762878E-2
6.852781250E-1,4.201225936E-2,-4.671192169E-2,-4.982137680E-2
6.901000000E-1,2.529031038E-2,-4.546976089E-2,-3.430795670E-2
6.949219270E-1,-1.635082066E-2,-4.532194138E-2,-3.068876266E-2
6.997438020E-1,-3.875370324E-2,-4.144287109E-2,-3.997945786E-2
7.045656770E-1,-7.180114090E-2,-3.852701187E-2,-6.080579758E-2
7.093875520E-1,-5.732893944E-2,-3.655385971E-2,-7.763624191E-2
7.142094270E-1,-4.670959711E-2,-5.334377289E-2,-8.460092545E-2
7.190313020E-1,-4.109753668E-2,-5.550193787E-2,-1.078648567E-1
7.238532290E-1,-2.981394529E-2,-7.401657104E-2,-1.045999527E-1
7.286751040E-1,-2.125208080E-2,-8.035993576E-2,-8.934831619E-2
7.334969790E-1,1.139447093E-3,-7.943153381E-2,-6.700658798E-2
7.383188540E-1,1.946941018E-2,-9.152412415E-2,-4.007053375E-2
7.431407290E-1,2.539566159E-2,-7.976770401E-2,-2.665519714E-3
7.479626040E-1,1.194396615E-2,-5.034542084E-2,1.778268814E-2
7.527845320E-1,-2.182896435E-2,-4.261636734E-2,3.915119171E-2
7.576064070E-1,-4.477398098E-2,5.323886871E-3,5.316162109E-2
7.624282820E-1,-3.086948395E-2,4.691123962E-2,8.127307892E-2
7.672501570E-1,-2.656181157E-2,5.717182159E-2,9.241008759E-2
7.720720320E-1,-3.277465701E-2,6.364345551E-2,1.258602142E-1
7.768939070E-1,-5.173240602E-2,7.099294662E-2,1.611552238E-1
7.817158340E-1,-4.874938726E-2,8.984994888E-2,1.804456711E-1
7.865377090E-1,-2.760896087E-2,8.096599579E-2,1.886086464E-1
7.913595840E-1,-1.695744693E-2,6.712579727E-2,1.454100609E-1
7.961814590E-1,-5.475443602E-2,6.508207321E-2,1.273078918E-1
8.010033340E-1,-6.465332210E-2,3.441476822E-2,7.953596115E-2
8.058252090E-1,-4.456450045E-2,4.183530807E-2,5.457544327E-2
8.106471360E-1,-1.858870685E-2,5.223274231E-3,3.093910217E-2
8.154690110E-1,6.025046110E-3,5.624294281E-3,2.997159958E-2
8.202908860E-1,-1.538738608E-3,3.525257111E-3,2.414369583E-2
8.251127610E-1,-2.447250485E-2,6.055355072E-3,1.704263687E-2
8.299346360E-1,-1.990573108E-2,1.205110550E-2,-1.380109787E-2
8.347565110E-1,2.521693707E-3,2.859020233E-2,-1.836681366E-2
8.395784380E-1,2.374872565E-2,3.783178329E-2,-3.598403931E-2
8.444003130E-1,3.540864587E-2,1.249790192E-2,-3.812074661E-2
8.492221880E-1,3.987298161E-2,2.762269974E-2,-2.846622467E-2
8.540440630E-1,5.363894999E-2,8.205413818E-3,2.451419830E-3
8.588659380E-1,5.873113126E-2,1.135253906E-2,2.940511703E-2
8.636878130E-1,3.738477826E-2,2.036714554E-2,5.490159988E-2
8.685097400E-1,5.146405101E-2,2.924871445E-2,4.808568954E-2
8.733316150E-1,4.023686051E-2,6.185770035E-2,6.630802155E-2
8.781534900E-1,5.729284883E-2,8.936071396E-2,6.648635864E-2
8.829753650E-1,5.986757576E-2,1.154294014E-1,7.731914520E-2
8.877972400E-1,5.408488214E-2,1.245803833E-1,9.627532959E-2
8.926191150E-1,5.561169237E-2,1.323146820E-1,1.137342453E-1
8.974410420E-1,3.843802214E-2,1.516342163E-1,1.201581955E-1
9.022629170E-1,7.526129484E-3,1.670265198E-1,1.393790245E-1
9.070847920E-1,-1.081094146E-3,1.867580414E-1,1.047825813E-1
9.119066670E-1,1.030042768E-2,2.451477051E-1,9.389162064E-2
9.167285420E-1,-5.893334746E-3,2.669668198E-1,1.110925674E-1
9.215504170E-1,-5.519169569E-2,3.600883484E-1,2.981314659E-1
9.263723440E-1,-6.009782851E-2,3.920202255E-1,4.042406082E-1
9.311942190E-1,-6.276012957E-2,3.716197014E-1,3.862414360E-1
9.360160940E-1,-7.736101747E-2,3.005461693E-1,3.697919846E-1
9.408379690E-1,-1.450890899E-1,3.702707291E-1,3.679785728E-1
9.456598440E-1,-1.597631872E-1,5.012044907E-1,4.505867958E-1
9.504817190E-1,-9.439080954E-2,6.381659508E-1,4.732789993E-1
9.553036460E-1,-8.169871569E-2,9.865188599E-1,5.577406883E-1
9.601255210E-1,-1.645103097E-2,1.418950081E0,6.728115082E-1
9.649473960E-1,4.727731645E-2,1.669113636E0,6.831040382E-1
9.697692710E-1,-3.003412485E-2,1.930858612E0,6.276159286E-1
9.745911460E-1,-5.682379007E-2,2.124687672E0,5.414276123E-1
9.794130210E-1,-1.635289192E-2,2.263192177E0,4.000759125E-1
9.842349480E-1,8.767950535E-2,2.452358246E0,4.483981133E-1
9.890568230E-1,4.546817243E-1,2.865397692E0,1.013907909E0
9.938786980E-1,9.437882900E-1,3.120059729E0,2.244783401E0
9.987005730E-1,8.318443298E-1,3.261721611E0,2.871015549E0
1.003522448E0,5.848157406E-1,3.402893782E0,2.972589970E0
1.008344323E0,4.099552929E-1,3.502077341E0,2.722692966E0
1.013166250E0,2.372586727E-1,3.600420237E0,2.422498703E0
1.017988125E0,7.436215878E-2,3.688837290E0,2.063324928E0
1.022810000E0,-2.126747370E-2,3.729662418E0,1.730534077E0
1.027631875E0,-7.391595840E-2,3.752038956E0,1.458993435E0
1.032453750E0,-4.286032915E-2,3.725154400E0,1.404556751E0
1.037275625E0,4.010027647E-2,3.694093466E0,1.594461918E0
1.042097552E0,1.140128970E-1,3.654551029E0,2.030437469E0
1.046919427E0,2.023999691E-1,3.613883495E0,2.619876862E0
1.051741302E0,2.761419415E-1,3.549721479E0,3.245648384E0
1.056563177E0,3.175257444E-1,3.487432003E0,3.687654018E0
1.061385052E0,3.277788162E-1,3.418443680E0,3.775151253E0
1.066206979E0,3.373471498E-1,3.346378088E0,3.636176586E0
1.071028854E0,3.039561510E-1,3.270321369E0,3.451957226E0
1.075850729E0,2.749724388E-1,3.181000233E0,3.207596779E0
1.080672604E0,2.548887730E-1,3.089390278E0,2.952598572E0
1.085494479E0,2.351195812E-1,2.994660854E0,2.706591606E0
1.090316354E0,2.156103253E-1,2.921037197E0,2.447497368E0
1.095138282E0,1.893030405E-1,2.816568375E0,2.189174652E0
1.099960157E0,1.682682037E-1,2.720131874E0,1.952603340E0
1.104782032E0,1.314695477E-1,2.615671158E0,1.697940826E0
1.109603907E0,1.020999551E-1,2.493188858E0,1.467694283E0
1.114425782E0,9.505897760E-2,2.419027090E0,1.286307335E0
1.119247657E0,6.467640400E-2,2.323595524E0,1.101918221E0
1.124069584E0,3.225392103E-2,2.223459005E0,9.092979431E-1
1.128891459E0,1.328331232E-2,2.139128208E0,6.485586166E-1
1.133713334E0,6.781071424E-3,2.133136272E0,4.835557938E-1
1.138535209E0,-2.482473850E-3,2.116674662E0,2.927370071E-1
1.143357084E0,1.688158512E-2,2.079858780E0,1.288528442E-1
1.148179011E0,3.939612210E-2,3.038661480E-1,-2.778098106E0
1.153000886E0,-1.310719848E-1,1.424913406E-1,-5.616919994E0
1.157822761E0,8.744932711E-2,2.214782000E0,-7.281112671E-1
1.162644636E0,1.180843562E-1,2.458937407E0,1.994686127E-1
1.167466511E0,1.105118766E-1,2.361563206E0,6.582260132E-2
1.172288386E0,1.157730222E-1,2.297928333E0,5.354309082E-2
1.177110313E0,1.373591870E-1,2.197805882E0,1.692581177E-1
1.181932188E0,1.677960157E-1,2.093263626E0,3.610401154E-1
1.186754063E0,1.986171007E-1,1.980751634E0,7.166490555E-1
1.191575938E0,2.331158519E-1,1.861402750E0,9.898605347E-1
1.196397813E0,2.840774953E-1,1.767353773E0,1.402533531E0
1.201219688E0,3.308246434E-1,1.660291076E0,1.709775925E0
1.206041615E0,3.773459494E-1,1.540119171E0,2.031128883E0
1.210863490E0,4.155765772E-1,1.448743343E0,2.195035934E0
1.215685365E0,4.454282820E-1,1.347720504E0,2.401171684E0
1.220507240E0,4.620132148E-1,1.249228001E0,2.599501610E0
1.225329115E0,4.815714359E-1,1.154282570E0,2.768756866E0
1.230150990E0,4.904227555E-1,1.063075423E0,2.914070129E0
1.234972917E0,4.652251303E-1,9.755713940E-1,2.957117081E0
1.239794792E0,4.561797678E-1,8.739991784E-1,3.043956757E0
1.244616667E0,4.333869815E-1,7.883951068E-1,3.059086800E0
1.249438542E0,4.049956799E-1,6.997563839E-1,3.054267883E0
1.254260417E0,3.670916259E-1,6.141812801E-1,2.983302116E0
1.259082292E0,3.323075175E-1,5.390298367E-1,2.888312340E0
1.263904219E0,2.787654400E-1,4.339382648E-1,2.771871567E0
1.268726094E0,2.334913015E-1,3.480162621E-1,2.618603706E0
1.273547969E0,1.948341727E-1,2.457278967E-1,2.490613937E0
1.278369844E0,1.601096690E-1,1.570377648E-1,2.374622345E0
1.283191719E0,1.195361912E-1,8.454409242E-2,2.269289970E0
1.288013646E0,5.749392509E-2,-1.336178184E-2,2.180403709E0
1.292835521E0,2.179372311E-2,-1.006125957E-1,2.105368614E0
1.297657396E0,-5.365729332E-3,-2.021652609E-1,2.064245224E0
1.302479271E0,-5.232304335E-2,-2.939138710E-1,2.060340881E0
1.307301146E0,-1.090034842E-1,-3.876411617E-1,2.079093933E0
1.312123021E0,-1.699999571E-1,-4.759857953E-1,2.135830879E0
1.316944948E0,-2.189931571E-1,-5.743857622E-1,2.198186874E0
1.321766823E0,-2.752494514E-1,-6.587115526E-1,2.275673866E0
1.326588698E0,-3.100794852E-1,-7.324357629E-1,2.346835136E0
1.331410573E0,-3.590126634E-1,-8.288450837E-1,2.418941498E0
1.336232448E0,-4.071360528E-1,-9.059033394E-1,2.459936142E0
1.341054375E0,-4.333959222E-1,-9.779170156E-1,2.487977028E0
1.345876250E0,-4.522588849E-1,-1.054223061E0,2.493744850E0
1.350698125E0,-4.888369441E-1,-1.147748947E0,2.482246399E0
1.355520000E0,-4.890980721E-1,-1.230965137E0,2.464423180E0
1.360341875E0,-4.909654260E-1,-1.307336926E0,2.417742729E0
1.365163750E0,-4.772853255E-1,-1.380320787E0,2.362616539E0
1.369985677E0,-4.677398503E-1,-1.451053381E0,2.299054146E0
1.374807552E0,-4.521827698E-1,-1.524188399E0,2.225792885E0
1.379629427E0,-4.325339496E-1,-1.603250742E0,2.149858475E0
1.384451302E0,-4.082341194E-1,-1.684602499E0,2.060300827E0
1.389273177E0,-3.825302124E-1,-1.742016196E0,1.972389221E0
1.394095052E0,-3.599458039E-1,-1.823210239E0,1.889363289E0
1.398916979E0,-3.212513924E-1,-1.900669098E0,1.783425331E0
1.403738854E0,-2.892165780E-1,-1.974415779E0,1.710330963E0
1.408560729E0,-2.665104270E-1,-2.050359726E0,1.637406349E0
1.413382604E0,-2.403973341E-1,-2.110736847E0,1.561964035E0
1.418204479E0,-2.211534977E-1,-2.177090883E0,1.494469643E0
1.423026407E0,-2.048425078E-1,-2.262562752E0,1.433478355E0
1.427848282E0,-2.057553530E-1,-2.324130774E0,1.381178856E0
1.432670157E0,-2.059603930E-1,-2.412071943E0,1.348184586E0
1.437492032E0,-1.903234720E-1,-2.475014687E0,1.311739922E0
1.442313907E0,-1.713578105E-1,-2.548977137E0,1.293392181E0
1.447135782E0,-1.879408360E-1,-2.619518757E0,1.308631897E0
1.451957709E0,-2.109100819E-1,-2.695218325E0,1.336070061E0
1.456779584E0,-2.341374159E-1,-2.759314537E0,1.363886833E0
1.461601459E0,-2.444140911E-1,-2.835774422E0,1.419712067E0
1.466423334E0,-2.704414129E-1,-2.910329819E0,1.496507645E0
1.471245209E0,-2.955917120E-1,-2.967511177E0,1.578892708E0
1.476067136E0,-3.164765835E-1,-3.043260813E0,1.675396919E0
1.480889011E0,-3.584144711E-1,-3.110097170E0,1.776570320E0
1.485710886E0,-4.037018418E-1,-3.168193340E0,1.865859032E0
1.490532761E0,-4.370613694E-1,-3.234313488E0,1.974382401E0
1.495354636E0,-4.600100517E-1,-3.301292419E0,2.074680328E0
1.500176511E0,-5.096465945E-1,-3.372877836E0,2.125092506E0
1.504998438E0,-5.477836132E-1,-3.438334465E0,2.150787354E0
1.509820313E0,-5.910049677E-1,-3.501408815E0,2.166140556E0
1.514642188E0,-6.379737854E-1,-3.577548027E0,2.155577660E0
1.519464063E0,-6.560450792E-1,-3.651386738E0,2.108433723E0
1.524285938E0,-6.959792376E-1,-3.703881264E0,2.031911850E0
1.529107813E0,-7.365924120E-1,-3.784103870E0,1.907003403E0
1.533929740E0,-7.589952350E-1,-3.843108416E0,1.774374962E0
1.538751615E0,-7.692465782E-1,-3.910893202E0,1.632888794E0
1.543573490E0,-7.958813906E-1,-3.977902412E0,1.490930557E0
1.548395365E0,-8.040024638E-1,-4.042964458E0,1.361654282E0
1.553217240E0,-8.289707303E-1,-4.100225449E0,1.224838257E0
1.558039167E0,-8.296242952E-1,-4.155694485E0,1.108009338E0
1.562861042E0,-8.483560085E-1,-4.209411144E0,1.013583183E0
1.567682917E0,-8.474395871E-1,-4.267379284E0,9.344282150E-1
1.572504792E0,-8.642405272E-1,-4.295008659E0,8.848838806E-1
1.577326667E0,-8.692817688E-1,-4.358013153E0,8.518199921E-1
1.582148542E0,-8.842890859E-1,-4.387115955E0,8.722038269E-1
1.586970469E0,-9.107263684E-1,-4.444457531E0,8.922338486E-1
1.591792344E0,-8.974851370E-1,-4.475085735E0,9.476881027E-1
1.596614219E0,-8.924317360E-1,-4.501734734E0,9.739990234E-1
1.601436094E0,-9.100740552E-1,-4.543518066E0,1.036793709E0
1.606257969E0,-8.848377466E-1,-4.575331211E0,1.079779625E0
1.611079896E0,-8.885778785E-1,-4.606729507E0,1.118368149E0
1.615901771E0,-8.665156960E-1,-4.626943588E0,1.135674477E0
1.620723646E0,-8.500259519E-1,-4.640832424E0,1.119671822E0
1.625545521E0,-8.333494663E-1,-4.676997185E0,1.074973106E0
1.630367396E0,-8.169976473E-1,-4.711400032E0,1.002584457E0
1.635189271E0,-8.098866940E-1,-4.728587151E0,8.880901337E-1
1.640011198E0,-7.816141844E-1,-4.742882729E0,7.456989288E-1
1.644833073E0,-7.771840096E-1,-4.765016556E0,5.979728699E-1
1.649654948E0,-7.784485817E-1,-4.787731171E0,4.435577393E-1
1.654476823E0,-7.757723331E-1,-4.789497852E0,2.894926071E-1
1.659298698E0,-7.774561644E-1,-4.812173843E0,1.357250214E-1
1.664120625E0,-7.824225426E-1,-4.832920074E0,-2.380943298E-2
1.668942500E0,-7.825387716E-1,-4.844514847E0,-1.640777588E-1
1.673764375E0,-7.780380249E-1,-4.845761299E0,-2.755928040E-1
1.678586250E0,-7.788280845E-1,-4.866491795E0,-3.798551559E-1
1.683408125E0,-7.708933353E-1,-4.855268478E0,-4.458551407E-1
1.688230000E0,-7.798490524E-1,-4.853912830E0,-4.843349457E-1
1.693051927E0,-7.619182467E-1,-4.858730316E0,-4.941272736E-1
1.697873802E0,-7.677980661E-1,-4.864850044E0,-4.704670906E-1
1.702695677E0,-7.705497146E-1,-4.860255718E0,-4.169464111E-1
1.707517552E0,-7.541170716E-1,-4.822234154E0,-3.657689095E-1
1.712339427E0,-7.477568388E-1,-4.814012527E0,-2.584056854E-1
1.717161354E0,-7.616809607E-1,-4.785369873E0,-1.414308548E-1
1.721983229E0,-7.500555515E-1,-4.777962685E0,-2.320003510E-2
1.726805104E0,-7.638056874E-1,-4.748675346E0,1.106367111E-1
1.731626979E0,-7.762066126E-1,-4.718969345E0,2.374143600E-1
1.736448854E0,-7.630039454E-1,-4.685181141E0,3.344984055E-1
1.741270782E0,-7.942147851E-1,-4.669835091E0,4.162387848E-1
1.746092657E0,-7.810844183E-1,-4.644201756E0,4.564390182E-1
1.750914532E0,-7.984036207E-1,-4.618910789E0,4.849567413E-1
1.755736407E0,-8.204158545E-1,-4.607141972E0,4.684400558E-1
1.760558282E0,-8.285425901E-1,-4.576460361E0,4.187955856E-1
1.765380157E0,-8.449622393E-1,-4.544778824E0,3.563528061E-1
1.770202084E0,-8.461774588E-1,-4.520455837E0,2.500858307E-1
1.775023959E0,-8.408428431E-1,-4.528471947E0,1.334400177E-1
1.779845834E0,-8.471224904E-1,-4.491137505E0,1.353168488E-2
1.784667709E0,-8.435666561E-1,-4.477783203E0,-1.060867310E-1
1.789489584E0,-8.398436308E-1,-4.457269669E0,-2.171173096E-1
1.794311511E0,-8.324164152E-1,-4.448719978E0,-3.315191269E-1
1.799133386E0,-8.378908634E-1,-4.413831711E0,-4.099712372E-1
1.803955261E0,-8.369954228E-1,-4.378925323E0,-4.585294724E-1
1.808777136E0,-8.308843970E-1,-4.348695278E0,-4.820704460E-1
1.813599011E0,-8.300006390E-1,-4.315890789E0,-4.651718140E-1
1.818420938E0,-8.233354092E-1,-4.268612862E0,-4.412946701E-1
1.823242813E0,-8.321672678E-1,-4.232924461E0,-3.711700439E-1
1.828064688E0,-8.369110823E-1,-4.164669991E0,-2.870750427E-1
1.832886563E0,-8.383663893E-1,-4.107983589E0,-1.842784882E-1
1.837708438E0,-8.372296095E-1,-4.037650108E0,-5.212211609E-2
1.842530365E0,-8.162479401E-1,-3.966753721E0,5.681896210E-2
1.847352240E0,-8.010854721E-1,-3.908371925E0,1.760234833E-1
1.852174115E0,-7.742607594E-1,-3.843290806E0,2.779846191E-1
1.856995990E0,-7.590065002E-1,-3.773807526E0,3.627052307E-1
1.861817865E0,-7.568187118E-1,-3.730999231E0,4.374027252E-1
1.866639740E0,-7.274869680E-1,-3.685986042E0,4.661874771E-1
1.871461667E0,-7.060170174E-1,-3.637682199E0,4.850015640E-1
1.876283542E0,-6.796417832E-1,-3.590858221E0,4.890499115E-1
1.881105417E0,-6.535585523E-1,-3.563369274E0,4.603986740E-1
1.885927292E0,-6.210497618E-1,-3.508711338E0,4.003238678E-1
