"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.346726027E1,-3.589234054E-1,3.302095234E-1,9.750752449E0
4.346967126E1,-3.637090325E-1,3.206382394E-1,9.781859398E0
4.347208225E1,-3.565305769E-1,3.206382394E-1,9.820143700E0
4.347449324E1,-3.637090325E-1,3.134597540E-1,9.868000984E0
4.347690423E1,-3.565305769E-1,2.871387303E-1,9.915857315E0
4.347931521E1,-3.732803464E-1,2.895315289E-1,9.956535339E0
4.348172620E1,-3.565305769E-1,2.727817893E-1,1.000678444E1
4.348413719E1,-3.517449200E-1,2.416750938E-1,1.002592659E1
4.348654818E1,-3.684946895E-1,2.392822653E-1,1.006660461E1
4.348895917E1,-3.517449200E-1,2.392822653E-1,1.010488987E1
4.349137016E1,-3.684946895E-1,2.249253243E-1,1.013599682E1
4.349378115E1,-3.589234054E-1,2.249253243E-1,1.018385315E1
4.349619214E1,-3.661018610E-1,2.081755698E-1,1.022213840E1
4.349860313E1,-3.756731451E-1,2.129612118E-1,1.026042366E1
4.350101412E1,-3.708875179E-1,1.962114573E-1,1.030827999E1
4.350342511E1,-3.589234054E-1,1.842473447E-1,1.034656525E1
4.350583610E1,-3.637090325E-1,1.698904037E-1,1.038485050E1
4.350824709E1,-3.637090325E-1,1.507478207E-1,1.041595650E1
4.351065808E1,-3.876372576E-1,1.555334777E-1,1.045424175E1
4.351306907E1,-3.828516304E-1,1.363908947E-1,1.048774147E1
4.351548006E1,-3.876372576E-1,1.220339537E-1,1.051884842E1
4.351789105E1,-3.900300860E-1,1.172483116E-1,1.054756260E1
4.352030204E1,-3.732803464E-1,1.076770201E-1,1.058584690E1
4.352271303E1,-3.900300860E-1,9.332008660E-2,1.060977554E1
4.352512402E1,-3.948157430E-1,7.417750359E-2,1.065045357E1
4.352753501E1,-3.876372576E-1,7.657032460E-2,1.069591713E1
4.352994600E1,-3.924229145E-1,6.939185411E-2,1.073180962E1
4.353235698E1,-3.828516304E-1,6.221338734E-2,1.075813103E1
4.353476798E1,-3.972085714E-1,3.828516230E-2,1.079162979E1
4.353717896E1,-3.996013701E-1,2.632104978E-2,1.081555843E1
4.353958995E1,-3.996013701E-1,2.632104978E-2,1.086341476E1
4.354200094E1,-3.900300860E-1,1.914258115E-2,1.087537861E1
4.354441193E1,-4.139583111E-1,1.196411345E-2,1.091844940E1
4.354682292E1,-4.043870270E-1,3.349951655E-2,1.095912743E1
4.354923391E1,-3.996013701E-1,2.153540403E-2,1.099501991E1
4.355164490E1,-3.852444589E-1,1.196411345E-2,1.102612686E1
4.355405589E1,-3.948157430E-1,-9.571290575E-3,1.106919765E1
4.355646688E1,-4.139583111E-1,-2.392822690E-2,1.110509014E1
4.355887787E1,-4.043870270E-1,-1.914258115E-2,1.114337540E1
4.356128886E1,-3.972085714E-1,-2.392822690E-2,1.116012478E1
4.356369985E1,-3.996013701E-1,-1.674975827E-2,1.120558834E1
4.356611084E1,-4.187439680E-1,-4.307080805E-2,1.124387360E1
4.356852183E1,-4.091726840E-1,-5.024927482E-2,1.127019501E1
4.357093282E1,-4.091726840E-1,-6.939185411E-2,1.130130100E1
4.357334381E1,-4.187439680E-1,-7.417750359E-2,1.133958626E1
4.357575480E1,-4.235295951E-1,-7.178468257E-2,1.136590767E1
4.357816579E1,-4.211367965E-1,-7.657032460E-2,1.140419292E1
4.358057678E1,-4.187439680E-1,-5.982056633E-2,1.143529987E1
4.358298777E1,-4.163511395E-1,-7.178468257E-2,1.145922756E1
4.358539876E1,-4.187439680E-1,-7.657032460E-2,1.149033451E1
4.358780975E1,-4.091726840E-1,-7.896314561E-2,1.151904774E1
4.359022074E1,-4.067798555E-1,-1.052841991E-1,1.154297638E1
4.359263173E1,-4.115654826E-1,-1.052841991E-1,1.156929779E1
4.359504271E1,-4.211367965E-1,-9.810572863E-2,1.160279655E1
4.359745370E1,-4.067798555E-1,-9.810572863E-2,1.163151073E1
4.359986469E1,-4.139583111E-1,-1.052841991E-1,1.165065384E1
4.360227568E1,-4.139583111E-1,-9.810572863E-2,1.166740322E1
4.360468667E1,-4.115654826E-1,-1.028913707E-1,1.168893814E1
4.360709766E1,-4.259224236E-1,-1.124626622E-1,1.171765232E1
4.360950865E1,-4.259224236E-1,-1.196411327E-1,1.173679543E1
4.361191964E1,-4.235295951E-1,-1.316052526E-1,1.175354481E1
4.361433063E1,-4.163511395E-1,-1.363908947E-1,1.177029419E1
4.361674162E1,-4.211367965E-1,-1.220339537E-1,1.177268696E1
4.361915261E1,-4.163511395E-1,-1.220339537E-1,1.178704453E1
4.362156360E1,-4.211367965E-1,-1.124626622E-1,1.179900837E1
4.362397459E1,-4.163511395E-1,-1.292124242E-1,1.180857944E1
4.362638558E1,-4.139583111E-1,-1.387837082E-1,1.183250809E1
4.362879657E1,-4.163511395E-1,-1.244267747E-1,1.183729362E1
4.363120756E1,-4.378865361E-1,-1.196411327E-1,1.185404301E1
4.363361855E1,-4.331009090E-1,-1.172483116E-1,1.186122227E1
4.363602954E1,-4.331009090E-1,-1.100698411E-1,1.186600780E1
4.363844053E1,-4.235295951E-1,-1.124626622E-1,1.187557888E1
4.364085152E1,-4.235295951E-1,-1.052841991E-1,1.187318611E1
4.364326251E1,-4.283152521E-1,-9.810572863E-2,1.187079334E1
4.364567350E1,-4.163511395E-1,-1.004985496E-1,1.188514996E1
4.364808449E1,-4.402793646E-1,-1.148554832E-1,1.190668583E1
4.365049548E1,-4.331009090E-1,-1.052841991E-1,1.192582798E1
4.365290646E1,-4.211367965E-1,-1.100698411E-1,1.191625690E1
4.365531745E1,-4.187439680E-1,-1.244267747E-1,1.192343521E1
4.365772844E1,-4.235295951E-1,-1.100698411E-1,1.192582798E1
4.366013943E1,-4.163511395E-1,-9.810572863E-2,1.192582798E1
4.366255042E1,-4.187439680E-1,-9.332008660E-2,1.193300629E1
4.366496141E1,-4.283152521E-1,-1.028913707E-1,1.193300629E1
4.366737240E1,-4.259224236E-1,-8.853443712E-2,1.191864967E1
4.366978334E1,-4.115654826E-1,-8.374879509E-2,1.194018459E1
4.367219438E1,-4.307080805E-1,-8.614161611E-2,1.194018459E1
4.367460537E1,-4.307080805E-1,-8.614161611E-2,1.194497108E1
4.367701636E1,-4.163511395E-1,-8.374879509E-2,1.194018459E1
4.367942730E1,-4.163511395E-1,-7.657032460E-2,1.194257736E1
4.368183834E1,-4.426721931E-1,-8.135596663E-2,1.193779182E1
4.368424928E1,-4.187439680E-1,-9.332008660E-2,1.194018459E1
4.368666032E1,-4.259224236E-1,-6.939185411E-2,1.194018459E1
4.368907126E1,-4.402793646E-1,-7.178468257E-2,1.194257736E1
4.369148225E1,-4.307080805E-1,-7.417750359E-2,1.194497108E1
4.369389324E1,-4.115654826E-1,-7.178468257E-2,1.193539906E1
4.369630423E1,-4.115654826E-1,-5.503492057E-2,1.193300629E1
4.369871521E1,-4.163511395E-1,-4.067798331E-2,1.193061352E1
4.370112620E1,-4.187439680E-1,-5.742774159E-2,1.189950657E1
4.370353719E1,-4.283152521E-1,-4.067798331E-2,1.191864967E1
4.370594818E1,-4.307080805E-1,-4.785645381E-2,1.190907860E1
4.370835917E1,-4.211367965E-1,-6.699903309E-2,1.188275719E1
4.371077016E1,-4.283152521E-1,-6.939185411E-2,1.187318611E1
4.371318115E1,-4.235295951E-1,-6.699903309E-2,1.188036442E1
4.371559214E1,-4.139583111E-1,-4.067798331E-2,1.186122227E1
4.371800313E1,-4.307080805E-1,-3.828516230E-2,1.183968639E1
4.372041412E1,-4.211367965E-1,-4.067798331E-2,1.184447193E1
4.372282511E1,-4.259224236E-1,-3.828516230E-2,1.183490086E1
4.372523610E1,-4.283152521E-1,-2.871387079E-2,1.180140114E1
4.372764709E1,-4.211367965E-1,-3.110669367E-2,1.179422283E1
4.373005808E1,-4.091726840E-1,-3.828516230E-2,1.177029419E1
4.373246907E1,-3.948157430E-1,-4.067798331E-2,1.176550865E1
4.373488006E1,-3.996013701E-1,-3.828516230E-2,1.175593758E1
4.373729105E1,-3.972085714E-1,-2.632104978E-2,1.173440266E1
4.373970204E1,-4.163511395E-1,-3.349951655E-2,1.170568848E1
4.374211303E1,-4.187439680E-1,-3.828516230E-2,1.168893814E1
4.374452402E1,-4.091726840E-1,-4.785645381E-2,1.168415260E1
4.374693501E1,-4.043870270E-1,-4.785645381E-2,1.165783215E1
4.374934600E1,-4.091726840E-1,-2.392822690E-2,1.163629627E1
4.375175698E1,-4.163511395E-1,-3.589234129E-2,1.162672520E1
4.375416798E1,-3.996013701E-1,-4.546362907E-2,1.160758305E1
4.375657896E1,-3.996013701E-1,-3.589234129E-2,1.158604717E1
4.375898995E1,-4.019941986E-1,-3.589234129E-2,1.156211948E1
4.376140094E1,-3.876372576E-1,-4.307080805E-2,1.154058361E1
4.376381193E1,-4.019941986E-1,-3.110669367E-2,1.153819084E1
4.376622292E1,-4.163511395E-1,-3.828516230E-2,1.151665497E1
4.376863391E1,-4.043870270E-1,-3.589234129E-2,1.150229836E1
4.377104490E1,-4.091726840E-1,-4.307080805E-2,1.148315620E1
4.377345589E1,-4.091726840E-1,-4.546362907E-2,1.145922756E1
4.377586688E1,-4.067798555E-1,-4.546362907E-2,1.144487095E1
4.377827787E1,-3.948157430E-1,-6.221338734E-2,1.142812061E1
4.378068886E1,-3.948157430E-1,-5.742774159E-2,1.140419292E1
4.378309985E1,-4.115654826E-1,-6.221338734E-2,1.138744259E1
4.378551084E1,-3.996013701E-1,-5.264209956E-2,1.137787151E1
4.378792183E1,-3.972085714E-1,-5.503492057E-2,1.135394382E1
4.379033282E1,-3.948157430E-1,-5.503492057E-2,1.134676456E1
4.379274381E1,-3.972085714E-1,-7.417750359E-2,1.132283688E1
4.379515480E1,-3.900300860E-1,-7.417750359E-2,1.128933716E1
4.379756579E1,-3.924229145E-1,-8.614161611E-2,1.127976608E1
4.379997678E1,-3.828516304E-1,-9.810572863E-2,1.126780224E1
4.380238777E1,-3.804588020E-1,-9.092725813E-2,1.125105190E1
4.380479876E1,-3.876372576E-1,-1.124626622E-1,1.121994495E1
4.380720975E1,-3.924229145E-1,-1.076770201E-1,1.119601727E1
4.380962074E1,-3.828516304E-1,-1.100698411E-1,1.119123173E1
4.381203173E1,-3.876372576E-1,-1.148554832E-1,1.117687416E1
4.381444271E1,-4.019941986E-1,-1.292124242E-1,1.116012478E1
4.381685370E1,-3.852444589E-1,-1.196411327E-1,1.112423229E1
4.381926469E1,-3.924229145E-1,-1.100698411E-1,1.109312534E1
4.382167568E1,-3.780659735E-1,-1.244267747E-1,1.108594704E1
4.382408667E1,-3.924229145E-1,-1.459621787E-1,1.106919765E1
4.382649766E1,-3.924229145E-1,-1.555334777E-1,1.104526901E1
4.382890865E1,-3.900300860E-1,-1.603191197E-1,1.103330517E1
4.383131964E1,-3.996013701E-1,-1.555334777E-1,1.101894855E1
4.383373063E1,-3.972085714E-1,-1.627119333E-1,1.098544884E1
4.383614162E1,-3.756731451E-1,-1.794617027E-1,1.096152020E1
4.383855261E1,-3.852444589E-1,-1.579262912E-1,1.094237804E1
4.384096360E1,-3.661018610E-1,-1.746760458E-1,1.092562866E1
4.384337459E1,-3.756731451E-1,-1.914258152E-1,1.090648556E1
4.384578558E1,-3.661018610E-1,-2.081755698E-1,1.088255692E1
4.384819657E1,-3.852444589E-1,-2.177468538E-1,1.085623646E1
4.385060756E1,-3.804588020E-1,-1.938186288E-1,1.085145092E1
4.385301855E1,-3.804588020E-1,-2.009970993E-1,1.082034397E1
4.385542954E1,-3.708875179E-1,-2.105683982E-1,1.079880905E1
4.385784053E1,-3.637090325E-1,-2.225325108E-1,1.078205872E1
4.386025152E1,-3.732803464E-1,-2.321037948E-1,1.075573826E1
4.386266251E1,-3.804588020E-1,-2.440679073E-1,1.073659515E1
4.386507350E1,-3.732803464E-1,-2.488535494E-1,1.071984577E1
4.386748449E1,-3.565305769E-1,-2.512463629E-1,1.068634605E1
4.386989548E1,-3.732803464E-1,-2.584248483E-1,1.067438221E1
4.387230646E1,-3.708875179E-1,-2.656033039E-1,1.065763187E1
4.387471745E1,-3.613162339E-1,-2.727817893E-1,1.063370419E1
4.387712844E1,-3.637090325E-1,-2.703889608E-1,1.062173939E1
4.387953943E1,-3.565305769E-1,-2.967100143E-1,1.061216831E1
4.388195042E1,-3.493520916E-1,-3.014956415E-1,1.058345413E1
4.388436141E1,-3.637090325E-1,-2.919243574E-1,1.057149029E1
4.388677240E1,-3.661018610E-1,-2.991028428E-1,1.054516983E1
4.388918339E1,-3.708875179E-1,-2.967100143E-1,1.052841949E1
4.389159438E1,-3.637090325E-1,-3.206382394E-1,1.050449181E1
4.389400537E1,-3.517449200E-1,-3.254238665E-1,1.048295593E1
4.389641636E1,-3.541377485E-1,-3.326023519E-1,1.046142101E1
4.389882735E1,-3.637090325E-1,-3.517449200E-1,1.043988514E1
4.390123834E1,-3.541377485E-1,-3.517449200E-1,1.042552853E1
4.390364933E1,-3.445664644E-1,-3.589234054E-1,1.040159988E1
4.390606032E1,-3.517449200E-1,-3.565305769E-1,1.037767220E1
4.390847131E1,-3.541377485E-1,-3.541377485E-1,1.035374355E1
4.391088230E1,-3.421736360E-1,-3.637090325E-1,1.034177971E1
4.391329329E1,-3.397808075E-1,-3.661018610E-1,1.033220863E1
4.391570428E1,-3.373879790E-1,-3.780659735E-1,1.030110168E1
4.391811527E1,-3.469592929E-1,-3.996013701E-1,1.028674412E1
4.392052626E1,-3.373879790E-1,-3.948157430E-1,1.026999474E1
4.392293725E1,-3.302095234E-1,-3.876372576E-1,1.024606609E1
4.392534824E1,-3.254238665E-1,-4.019941986E-1,1.021974564E1
4.392775922E1,-3.206382394E-1,-3.948157430E-1,1.019820976E1
4.393017021E1,-3.421736360E-1,-4.115654826E-1,1.018385315E1
4.393258120E1,-3.421736360E-1,-4.163511395E-1,1.017667484E1
4.393499219E1,-3.349951804E-1,-4.259224236E-1,1.015753174E1
4.393740318E1,-3.373879790E-1,-4.378865361E-1,1.012881851E1
4.393981417E1,-3.373879790E-1,-4.402793646E-1,1.011446095E1
4.394222516E1,-3.326023519E-1,-4.378865361E-1,1.009531879E1
4.394463615E1,-3.278166950E-1,-4.546363056E-1,1.008096218E1
4.394704714E1,-3.421736360E-1,-4.618147612E-1,1.004985523E1
4.394945813E1,-3.326023519E-1,-4.594219327E-1,1.003310490E1
4.395186912E1,-3.302095234E-1,-4.809573591E-1,1.002831936E1
4.395428011E1,-3.158525825E-1,-4.666004181E-1,1.000439167E1
4.395669110E1,-3.373879790E-1,-4.809573591E-1,1.000917721E1
4.395910209E1,-3.302095234E-1,-4.785645306E-1,9.999606133E0
4.396151308E1,-3.278166950E-1,-4.833501875E-1,9.975677490E0
4.396392407E1,-3.349951804E-1,-4.809573591E-1,9.966106415E0
4.396633506E1,-3.302095234E-1,-4.833501875E-1,9.951749802E0
4.396874605E1,-3.206382394E-1,-4.977070987E-1,9.951749802E0
4.397115704E1,-3.326023519E-1,-4.905286431E-1,9.930213928E0
4.397356803E1,-3.373879790E-1,-4.737788737E-1,9.927821159E0
4.397597902E1,-3.373879790E-1,-4.833501875E-1,9.911071777E0
4.397839001E1,-3.278166950E-1,-4.857429862E-1,9.896714211E0
4.398080100E1,-3.158525825E-1,-4.929214716E-1,9.884750366E0
4.398321199E1,-3.134597540E-1,-5.072783828E-1,9.884750366E0
4.398562298E1,-3.086741269E-1,-5.192425251E-1,9.872786522E0
4.398803396E1,-3.134597540E-1,-5.192425251E-1,9.846465111E0
4.399044495E1,-3.062812984E-1,-5.144568682E-1,9.841679573E0
4.399285594E1,-3.230310678E-1,-5.240281820E-1,9.817750931E0
4.399526693E1,-3.254238665E-1,-5.312066078E-1,9.808179855E0
4.399767792E1,-3.373879790E-1,-5.216353536E-1,9.805787086E0
4.400008891E1,-3.278166950E-1,-5.096712112E-1,9.812965393E0
4.400249990E1,-3.302095234E-1,-5.407779217E-1,9.798608780E0
4.400491084E1,-3.230310678E-1,-5.479564071E-1,9.767501831E0
4.400732188E1,-3.158525825E-1,-5.240281820E-1,9.772287369E0
4.400973282E1,-3.158525825E-1,-5.168496966E-1,9.777072906E0
4.401214386E1,-3.086741269E-1,-5.264210105E-1,9.765109062E0
4.401455485E1,-3.110669553E-1,-5.288137794E-1,9.748359680E0
4.401696584E1,-3.230310678E-1,-5.479564071E-1,9.760323524E0
4.401937683E1,-3.326023519E-1,-5.575276613E-1,9.743574142E0
4.402178782E1,-3.230310678E-1,-5.575276613E-1,9.743574142E0
4.402419881E1,-3.254238665E-1,-5.479564071E-1,9.729216576E0
4.402660980E1,-3.278166950E-1,-5.312066078E-1,9.722038269E0
4.402902079E1,-3.302095234E-1,-5.503492355E-1,9.729216576E0
4.403143173E1,-3.373879790E-1,-5.599204898E-1,9.722038269E0
4.403384277E1,-3.326023519E-1,-5.623133183E-1,9.702896118E0
4.403625370E1,-3.206382394E-1,-5.359922647E-1,9.695717812E0
4.403866469E1,-3.134597540E-1,-5.575276613E-1,9.690931320E0
4.404107568E1,-3.206382394E-1,-5.670989752E-1,9.686145782E0
4.404348667E1,-3.110669553E-1,-5.862415433E-1,9.686145782E0
4.404589766E1,-3.038884699E-1,-5.694918036E-1,9.681360245E0
4.404830865E1,-3.278166950E-1,-5.623133183E-1,9.683753014E0
4.405071969E1,-3.134597540E-1,-5.599204898E-1,9.676574707E0
4.405313063E1,-3.182454109E-1,-5.647061467E-1,9.664610863E0
4.405554162E1,-3.062812984E-1,-5.527420044E-1,9.657432556E0
4.405795261E1,-3.110669553E-1,-5.551348329E-1,9.652647018E0
4.406036360E1,-3.134597540E-1,-5.670989752E-1,9.664610863E0
4.406277459E1,-3.110669553E-1,-5.599204898E-1,9.659825325E0
4.406518558E1,-3.254238665E-1,-5.455635786E-1,9.662218094E0
4.406759657E1,-3.373879790E-1,-5.527420044E-1,9.652647018E0
4.407000756E1,-3.230310678E-1,-5.599204898E-1,9.678967476E0
4.407241855E1,-3.182454109E-1,-5.551348329E-1,9.669396400E0
4.407482954E1,-3.230310678E-1,-5.670989752E-1,9.674181938E0
4.407724053E1,-2.991028428E-1,-5.647061467E-1,9.683753014E0
4.407965152E1,-3.086741269E-1,-5.599204898E-1,9.678967476E0
4.408206251E1,-3.206382394E-1,-5.479564071E-1,9.688538551E0
4.408447350E1,-3.158525825E-1,-5.551348329E-1,9.688538551E0
4.408688449E1,-3.254238665E-1,-5.455635786E-1,9.698110580E0
4.408929548E1,-3.469592929E-1,-5.479564071E-1,9.695717812E0
4.409170646E1,-3.397808075E-1,-5.575276613E-1,9.695717812E0
4.409411745E1,-3.158525825E-1,-5.527420044E-1,9.705288887E0
4.409652844E1,-3.206382394E-1,-5.599204898E-1,9.724431038E0
4.409893943E1,-3.134597540E-1,-5.599204898E-1,9.726823807E0
4.410135042E1,-3.278166950E-1,-5.479564071E-1,9.731609344E0
4.410376141E1,-3.254238665E-1,-5.623133183E-1,9.745966911E0
4.410617240E1,-3.086741269E-1,-5.599204898E-1,9.750752449E0
4.410858339E1,-3.110669553E-1,-5.575276613E-1,9.772287369E0
4.411099438E1,-3.206382394E-1,-5.551348329E-1,9.779465675E0
4.411340537E1,-3.349951804E-1,-5.455635786E-1,9.779465675E0
4.411581636E1,-3.278166950E-1,-5.407779217E-1,9.784252167E0
4.411822735E1,-3.206382394E-1,-5.455635786E-1,9.798608780E0
4.412063834E1,-3.326023519E-1,-5.527420044E-1,9.805787086E0
4.412304933E1,-3.230310678E-1,-5.503492355E-1,9.815358162E0
4.412546032E1,-3.302095234E-1,-5.431707501E-1,9.820143700E0
4.412787131E1,-3.326023519E-1,-5.359922647E-1,9.829715729E0
4.413028230E1,-3.302095234E-1,-5.407779217E-1,9.839286804E0
4.413269329E1,-3.349951804E-1,-5.431707501E-1,9.851250648E0
4.413510428E1,-3.278166950E-1,-5.312066078E-1,9.868000984E0
4.413751527E1,-3.493520916E-1,-5.359922647E-1,9.863214493E0
4.413992626E1,-3.421736360E-1,-5.359922647E-1,9.879964828E0
4.414233725E1,-3.469592929E-1,-5.264210105E-1,9.899106979E0
4.414474824E1,-3.445664644E-1,-5.144568682E-1,9.927821159E0
4.414715922E1,-3.254238665E-1,-5.096712112E-1,9.932606697E0
4.414957021E1,-3.349951804E-1,-4.977070987E-1,9.937392235E0
4.415198120E1,-3.349951804E-1,-5.096712112E-1,9.951749802E0
4.415439219E1,-3.397808075E-1,-5.144568682E-1,9.954142570E0
4.415680318E1,-3.230310678E-1,-5.024927258E-1,9.973284721E0
4.415921417E1,-3.182454109E-1,-5.144568682E-1,9.990034103E0
4.416162516E1,-3.373879790E-1,-4.929214716E-1,9.987641335E0
4.416403615E1,-3.373879790E-1,-5.024927258E-1,1.001156998E1
4.416644714E1,-3.182454109E-1,-4.977070987E-1,1.001874828E1
4.416885813E1,-3.421736360E-1,-4.905286431E-1,1.002353382E1
4.417126912E1,-3.469592929E-1,-4.833501875E-1,1.005224800E1
4.417368011E1,-3.493520916E-1,-4.761717021E-1,1.007617569E1
4.417609110E1,-3.493520916E-1,-4.785645306E-1,1.008574772E1
4.417850209E1,-3.397808075E-1,-4.809573591E-1,1.010728264E1
4.418091308E1,-3.517449200E-1,-4.761717021E-1,1.012164021E1
4.418332407E1,-3.397808075E-1,-4.666004181E-1,1.013838959E1
4.418573506E1,-3.445664644E-1,-4.618147612E-1,1.016231823E1
4.418814605E1,-3.349951804E-1,-4.474578202E-1,1.018385315E1
4.419055704E1,-3.493520916E-1,-4.331009090E-1,1.019581699E1
4.419296803E1,-3.613162339E-1,-4.331009090E-1,1.021974564E1
4.419537902E1,-3.397808075E-1,-4.259224236E-1,1.024845982E1
4.419779001E1,-3.589234054E-1,-4.211367965E-1,1.026760197E1
4.420020100E1,-3.661018610E-1,-4.067798555E-1,1.028674412E1
4.420261199E1,-3.541377485E-1,-4.139583111E-1,1.029392338E1
4.420502298E1,-3.421736360E-1,-4.043870270E-1,1.033699417E1
4.420743396E1,-3.493520916E-1,-3.996013701E-1,1.035374355E1
4.420984495E1,-3.469592929E-1,-3.924229145E-1,1.037049294E1
4.421225594E1,-3.254238665E-1,-4.091726840E-1,1.038963604E1
4.421466693E1,-3.302095234E-1,-3.972085714E-1,1.039442158E1
4.421707792E1,-3.278166950E-1,-3.852444589E-1,1.042792130E1
4.421948891E1,-3.469592929E-1,-3.708875179E-1,1.044467068E1
4.422189990E1,-3.661018610E-1,-3.684946895E-1,1.046142101E1
4.422431089E1,-3.541377485E-1,-3.541377485E-1,1.048295593E1
4.422672188E1,-3.756731451E-1,-3.732803464E-1,1.050927734E1
4.422913287E1,-3.661018610E-1,-3.613162339E-1,1.052124119E1
4.423154386E1,-3.708875179E-1,-3.254238665E-1,1.053320503E1
4.423395485E1,-3.661018610E-1,-3.230310678E-1,1.054995537E1
4.423636584E1,-3.708875179E-1,-3.302095234E-1,1.057866859E1
4.423877683E1,-3.661018610E-1,-3.469592929E-1,1.058345413E1
4.424118782E1,-3.684946895E-1,-3.326023519E-1,1.060499001E1
4.424359881E1,-3.780659735E-1,-3.086741269E-1,1.063131142E1
4.424600980E1,-3.756731451E-1,-3.038884699E-1,1.065045357E1
4.424842079E1,-3.661018610E-1,-2.895315289E-1,1.066241741E1
4.425083178E1,-3.732803464E-1,-2.967100143E-1,1.067438221E1
4.425324277E1,-3.613162339E-1,-2.919243574E-1,1.068634605E1
4.425565376E1,-3.637090325E-1,-2.871387303E-1,1.069591713E1
4.425806475E1,-3.948157430E-1,-2.727817893E-1,1.072223854E1
4.426047574E1,-3.804588020E-1,-2.632105052E-1,1.073180962E1
4.426288672E1,-3.756731451E-1,-2.488535494E-1,1.076052380E1
4.426529771E1,-3.804588020E-1,-2.464607358E-1,1.077966595E1
4.426770870E1,-3.948157430E-1,-2.368894368E-1,1.081316566E1
4.427011969E1,-3.876372576E-1,-2.273181528E-1,1.082273674E1
4.427253068E1,-3.708875179E-1,-2.344966233E-1,1.083230782E1
4.427494167E1,-3.804588020E-1,-2.297109663E-1,1.085862923E1
4.427735266E1,-3.732803464E-1,-2.201396823E-1,1.088734341E1
4.427976365E1,-3.732803464E-1,-2.273181528E-1,1.091844940E1
4.428217464E1,-3.780659735E-1,-1.938186288E-1,1.093041420E1
4.428458563E1,-3.900300860E-1,-2.081755698E-1,1.094955635E1
4.428699662E1,-3.900300860E-1,-2.009970993E-1,1.098305607E1
4.428940761E1,-3.924229145E-1,-1.914258152E-1,1.100698376E1
4.429181860E1,-3.804588020E-1,-1.842473447E-1,1.103091240E1
4.429422959E1,-3.948157430E-1,-1.842473447E-1,1.105723381E1
4.429664058E1,-3.996013701E-1,-1.746760458E-1,1.107637596E1
4.429905157E1,-3.732803464E-1,-1.531406492E-1,1.109791183E1
4.430146256E1,-3.828516304E-1,-1.507478207E-1,1.109791183E1
4.430387355E1,-3.804588020E-1,-1.507478207E-1,1.114337540E1
4.430628454E1,-3.876372576E-1,-1.627119333E-1,1.116491032E1
4.430869553E1,-3.996013701E-1,-1.411765367E-1,1.117926693E1
4.431110652E1,-3.924229145E-1,-1.363908947E-1,1.120558834E1
4.431351751E1,-3.852444589E-1,-1.268195957E-1,1.122951698E1
4.431592850E1,-3.972085714E-1,-1.196411327E-1,1.125583744E1
4.431833948E1,-4.043870270E-1,-1.339980662E-1,1.127498055E1
4.432075048E1,-4.043870270E-1,-1.316052526E-1,1.129172993E1
4.432316146E1,-3.948157430E-1,-1.100698411E-1,1.131087303E1
4.432557245E1,-3.996013701E-1,-1.028913707E-1,1.133001518E1
4.432798344E1,-3.924229145E-1,-1.004985496E-1,1.135155106E1
4.433039443E1,-3.924229145E-1,-9.332008660E-2,1.137308598E1
4.433280542E1,-3.972085714E-1,-9.332008660E-2,1.138504982E1
4.433521641E1,-3.852444589E-1,-9.092725813E-2,1.139222908E1
4.433762740E1,-3.876372576E-1,-8.614161611E-2,1.141854954E1
4.434003839E1,-4.091726840E-1,-9.092725813E-2,1.144487095E1
4.434244938E1,-4.019941986E-1,-9.332008660E-2,1.145444202E1
4.434486037E1,-4.091726840E-1,-7.896314561E-2,1.146879864E1
4.434727136E1,-3.996013701E-1,-6.460621208E-2,1.148554897E1
4.434968235E1,-4.211367965E-1,-8.374879509E-2,1.149033451E1
4.435209334E1,-4.211367965E-1,-9.571290761E-2,1.151426220E1
4.435450433E1,-4.139583111E-1,-6.939185411E-2,1.152861977E1
4.435691532E1,-4.187439680E-1,-4.546362907E-2,1.154297638E1
4.435932631E1,-4.187439680E-1,-6.699903309E-2,1.155972576E1
4.436173730E1,-4.139583111E-1,-5.264209956E-2,1.157886887E1
4.436414829E1,-4.163511395E-1,-5.503492057E-2,1.158126163E1
4.436655928E1,-4.163511395E-1,-6.460621208E-2,1.159561825E1
4.436897027E1,-4.378865361E-1,-5.503492057E-2,1.161476135E1
4.437138126E1,-4.331009090E-1,-5.503492057E-2,1.162911797E1
4.437379225E1,-4.091726840E-1,-5.503492057E-2,1.164108181E1
4.437620324E1,-4.235295951E-1,-6.699903309E-2,1.165783215E1
4.437861422E1,-4.307080805E-1,-6.699903309E-2,1.167218876E1
4.438102521E1,-4.307080805E-1,-6.699903309E-2,1.168175983E1
4.438343620E1,-4.187439680E-1,-6.699903309E-2,1.170568848E1
4.438584719E1,-4.283152521E-1,-5.982056633E-2,1.172243786E1
4.438825818E1,-4.067798555E-1,-5.024927482E-2,1.174158096E1
4.439066917E1,-4.139583111E-1,-5.982056633E-2,1.175115204E1
4.439308016E1,-4.139583111E-1,-5.742774159E-2,1.176072311E1
4.439549115E1,-4.259224236E-1,-5.742774159E-2,1.177747345E1
4.439790214E1,-4.426721931E-1,-7.178468257E-2,1.181336498E1
4.440031313E1,-4.307080805E-1,-7.896314561E-2,1.181575775E1
