"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.460230324E1,1.737986684E0,6.299543381E-2,1.343138963E-1
4.460471422E1,1.731878042E0,6.238456443E-2,1.343138963E-1
4.460712521E1,1.723325849E0,6.177370250E-2,1.337030232E-1
4.460953620E1,1.714773774E0,6.055197120E-2,1.337030232E-1
4.461194719E1,1.705610871E0,5.933023989E-2,1.330921650E-1
4.461435818E1,1.696447849E0,5.933023989E-2,1.324812919E-1
4.461676917E1,1.687895775E0,5.871937796E-2,1.330921650E-1
4.461918016E1,1.677511096E0,5.810851231E-2,1.318704337E-1
4.462159115E1,1.667737246E0,5.749764666E-2,1.324812919E-1
4.462400214E1,1.656741619E0,5.810851231E-2,1.330921650E-1
4.462641313E1,1.645746112E0,5.566505343E-2,1.330921650E-1
4.462882412E1,1.635972261E0,5.505418777E-2,1.330921650E-1
4.463123511E1,1.623754978E0,5.627591908E-2,1.324812919E-1
4.463364610E1,1.610926747E0,5.383246019E-2,1.324812919E-1
4.463605709E1,1.599931240E0,5.444332212E-2,1.312595755E-1
4.463846808E1,1.586492181E0,5.261072889E-2,1.312595755E-1
4.464087907E1,1.574274898E0,5.261072889E-2,1.318704337E-1
4.464329006E1,1.560225010E0,5.199986324E-2,1.312595755E-1
4.464570105E1,1.546175122E0,5.077813566E-2,1.312595755E-1
4.464811204E1,1.533347011E0,4.955640435E-2,1.312595755E-1
4.465052303E1,1.518075347E0,4.955640435E-2,1.306487024E-1
4.465293402E1,1.503414631E0,4.772381112E-2,1.288161129E-1
4.465534501E1,1.488753796E0,4.711294547E-2,1.294269711E-1
4.465775600E1,1.474703908E0,4.711294547E-2,1.288161129E-1
4.466016699E1,1.458821416E0,4.589121789E-2,1.288161129E-1
4.466257798E1,1.441717267E0,4.528035223E-2,1.288161129E-1
4.466498896E1,1.425834775E0,4.528035223E-2,1.300378442E-1
4.466739995E1,1.409341455E0,4.466948658E-2,1.282052398E-1
4.466981094E1,1.392237186E0,4.344775900E-2,1.282052398E-1
4.467222193E1,1.373911262E0,4.161516204E-2,1.269835234E-1
4.467463292E1,1.357417941E0,4.100430012E-2,1.257617921E-1
4.467704391E1,1.339702845E0,4.039343446E-2,1.251509190E-1
4.467945490E1,1.321376920E0,3.856083751E-2,1.257617921E-1
4.468186589E1,1.303050876E0,3.856083751E-2,1.251509190E-1
4.468427688E1,1.284724951E0,3.978256881E-2,1.257617921E-1
4.468668787E1,1.265788198E0,3.672824427E-2,1.257617921E-1
4.468909886E1,1.246240497E0,3.611737862E-2,1.245400533E-1
4.469150985E1,1.227303743E0,3.672824427E-2,1.227074638E-1
4.469392084E1,1.207145214E0,3.428478539E-2,1.220965981E-1
4.469633183E1,1.186375737E0,3.306305781E-2,1.214857325E-1
4.469874282E1,1.166217208E0,3.184132650E-2,1.214857325E-1
4.470115381E1,1.144226074E0,3.123046272E-2,1.208748668E-1
4.470356480E1,1.126510978E0,3.184132650E-2,1.214857325E-1
4.470597579E1,1.103298187E0,2.878700197E-2,1.208748668E-1
4.470838678E1,1.082528710E0,3.061959706E-2,1.196531355E-1
4.471079777E1,1.061759353E0,2.878700197E-2,1.190422773E-1
4.471320876E1,1.038546443E0,2.695440874E-2,1.190422773E-1
4.471561975E1,1.017777085E0,2.634354308E-2,1.184314117E-1
4.471803074E1,9.945642352E-1,2.451094985E-2,1.178205460E-1
4.472044172E1,9.719622135E-1,2.512181364E-2,1.172096804E-1
4.472285271E1,9.505819678E-1,2.206749097E-2,1.165988147E-1
4.472526370E1,9.273691177E-1,2.206749097E-2,1.159879491E-1
4.472767469E1,9.041562080E-1,2.084576152E-2,1.147662178E-1
4.473008568E1,8.815542459E-1,2.084576152E-2,1.141553521E-1
4.473249667E1,8.571196198E-1,1.962403022E-2,1.135444939E-1
4.473490766E1,8.345176578E-1,1.840230078E-2,1.104901657E-1
4.473731865E1,8.100830317E-1,1.718057133E-2,1.111010313E-1
4.473972964E1,7.856484652E-1,1.656970754E-2,1.117118970E-1
4.474214063E1,7.636573315E-1,1.656970754E-2,1.104901657E-1
4.474455162E1,7.392227650E-1,1.473711245E-2,1.098793000E-1
4.474696261E1,7.147881389E-1,1.534797717E-2,1.086575761E-1
4.474937360E1,6.897426844E-1,1.351538301E-2,1.086575761E-1
4.475178459E1,6.653081179E-1,1.351538301E-2,1.080467105E-1
4.475419558E1,6.408734918E-1,1.107192412E-2,1.068249792E-1
4.475660657E1,6.146063209E-1,9.850194678E-3,1.056032479E-1
4.475901756E1,5.901717544E-1,9.850194678E-3,1.049923822E-1
4.476142855E1,5.657371283E-1,7.406735327E-3,1.043815166E-1
4.476383954E1,5.406916738E-1,8.017600514E-3,1.031597927E-1
4.476625053E1,5.156462193E-1,7.406735327E-3,1.037706509E-1
4.476866152E1,4.912116528E-1,6.795870606E-3,1.019380614E-1
4.477107251E1,4.649444520E-1,6.795870606E-3,1.007163301E-1
4.477348350E1,4.398989975E-1,6.185005885E-3,1.007163301E-1
4.477589448E1,4.142426848E-1,3.741546767E-3,1.001054645E-1
4.477830548E1,3.891972303E-1,3.130682046E-3,1.007163301E-1
4.478071646E1,3.623191714E-1,1.908952487E-3,9.949459881E-2
4.478312745E1,3.366628587E-1,2.519817324E-3,9.766200930E-2
4.478553844E1,3.128391206E-1,3.130682046E-3,9.705114365E-2
4.478794943E1,2.871828079E-1,1.298087649E-3,9.582941234E-2
4.479036042E1,2.603047490E-1,7.635809743E-5,9.582941234E-2
4.479277141E1,2.352592945E-1,-5.345066893E-4,9.460768104E-2
4.479518240E1,2.089921087E-1,-1.145371469E-3,9.338594973E-2
4.479759339E1,1.833357960E-1,-1.756236190E-3,9.277509153E-2
4.480000438E1,1.570686102E-1,-2.367100911E-3,9.277509153E-2
4.480241537E1,1.332448870E-1,-2.977965865E-3,9.216422588E-2
4.480482636E1,1.051450968E-1,-3.588830587E-3,9.155336022E-2
4.480723735E1,8.132137358E-2,-2.977965865E-3,8.972076327E-2
4.480964834E1,5.322159454E-2,-3.588830587E-3,8.910989761E-2
4.481205933E1,2.939786762E-2,-6.032289471E-3,8.727730811E-2
4.481447032E1,4.352411721E-3,-5.421424750E-3,8.666644245E-2
4.481688131E1,-2.130390890E-2,-5.421424750E-3,8.666644245E-2
4.481929230E1,-4.696023092E-2,-5.421424750E-3,8.605557680E-2
4.482170329E1,-7.200568914E-2,-6.032289471E-3,8.483384550E-2
4.482411428E1,-9.705114365E-2,-6.032289471E-3,8.361211419E-2
4.482652527E1,-1.233183295E-1,-7.254019380E-3,8.422297984E-2
4.482893626E1,-1.483637840E-1,-6.643154658E-3,8.300124854E-2
4.483134725E1,-1.746309698E-1,-6.643154658E-3,8.116865903E-2
4.483375824E1,-1.978438348E-1,-7.254019380E-3,8.055779338E-2
4.483616923E1,-2.235001475E-1,-7.864884101E-3,8.055779338E-2
4.483858021E1,-2.491564751E-1,-9.697478265E-3,7.933606207E-2
4.484099120E1,-2.735910714E-1,-7.864884101E-3,7.872519642E-2
4.484340219E1,-2.986365259E-1,-7.864884101E-3,7.872519642E-2
4.484581318E1,-3.230711222E-1,-9.086613543E-3,7.750347257E-2
4.484822417E1,-3.475056887E-1,-8.475748822E-3,7.506000996E-2
4.485063516E1,-3.731620312E-1,-9.086613543E-3,7.628174126E-2
4.485304615E1,-3.975966275E-1,-1.030834299E-2,7.506000996E-2
4.485545714E1,-4.214203358E-1,-9.697478265E-3,7.383827865E-2
4.485786813E1,-4.446332157E-1,-1.030834299E-2,7.322741300E-2
4.486027912E1,-4.690677822E-1,-1.153007243E-2,7.200568914E-2
4.486269011E1,-4.922806621E-1,-9.697478265E-3,7.200568914E-2
4.486510110E1,-5.167152286E-1,-1.153007243E-2,6.956222653E-2
4.486751209E1,-5.405389667E-1,-1.153007243E-2,6.956222653E-2
4.486992308E1,-5.643627048E-1,-1.091920771E-2,6.895136088E-2
4.487233407E1,-5.863538384E-1,-1.091920771E-2,6.772962958E-2
4.487474506E1,-6.120101213E-1,-1.153007243E-2,6.834049523E-2
4.487715605E1,-6.340012550E-1,-1.153007243E-2,6.772962958E-2
4.487956704E1,-6.553815603E-1,-1.153007243E-2,6.650790572E-2
4.488197803E1,-6.792052984E-1,-1.336266659E-2,6.589704007E-2
4.488438902E1,-6.999746561E-1,-1.214093715E-2,6.589704007E-2
4.488680001E1,-7.225766778E-1,-1.153007243E-2,6.467530876E-2
4.488921100E1,-7.464004159E-1,-1.214093715E-2,6.406444311E-2
4.489162198E1,-7.665589452E-1,-1.275180187E-2,6.406444311E-2
4.489403298E1,-7.879391909E-1,-1.275180187E-2,6.345357746E-2
4.489644396E1,-8.099303246E-1,-1.458439697E-2,6.345357746E-2
4.489885495E1,-8.300888538E-1,-1.397353224E-2,6.162098423E-2
4.490126594E1,-8.526908755E-1,-1.275180187E-2,6.101011857E-2
4.490367693E1,-8.716276884E-1,-1.336266659E-2,5.978839099E-2
4.490608792E1,-8.942296505E-1,-1.397353224E-2,5.917752534E-2
4.490849891E1,-9.131664634E-1,-1.214093715E-2,5.917752534E-2
4.491090990E1,-9.351575971E-1,-1.397353224E-2,5.856665969E-2
4.491332089E1,-9.540944099E-1,-1.397353224E-2,5.795579776E-2
4.491573188E1,-9.724203944E-1,-1.275180187E-2,5.551233515E-2
4.491814287E1,-9.931897521E-1,-1.336266659E-2,5.734493211E-2
4.492055386E1,-1.012126565E0,-1.458439697E-2,5.673406646E-2
4.492296485E1,-1.032285094E0,-1.458439697E-2,5.612320080E-2
4.492537584E1,-1.050611019E0,-1.458439697E-2,5.551233515E-2
4.492778683E1,-1.069547892E0,-1.458439697E-2,5.429060757E-2
4.493019782E1,-1.087873816E0,-1.519526169E-2,5.306887627E-2
4.493260881E1,-1.104978085E0,-1.458439697E-2,5.245801434E-2
4.493501980E1,-1.122693062E0,-1.519526169E-2,5.306887627E-2
4.493743079E1,-1.140408158E0,-1.519526169E-2,5.123628303E-2
4.493984178E1,-1.156290650E0,-1.519526169E-2,5.184714869E-2
4.494225277E1,-1.173394918E0,-1.519526169E-2,5.062541738E-2
4.494466376E1,-1.192942500E0,-1.580612548E-2,5.062541738E-2
4.494707475E1,-1.208824992E0,-1.580612548E-2,5.001455545E-2
4.494948574E1,-1.224707484E0,-1.580612548E-2,5.001455545E-2
4.495189673E1,-1.241200924E0,-1.580612548E-2,5.001455545E-2
4.495430771E1,-1.257083416E0,-1.580612548E-2,5.001455545E-2
4.495671870E1,-1.272965789E0,-1.580612548E-2,4.879282415E-2
4.495912969E1,-1.285794020E0,-1.580612548E-2,4.818195850E-2
4.496154068E1,-1.300454736E0,-1.702785492E-2,4.757109284E-2
4.496395167E1,-1.317559004E0,-1.763872057E-2,4.818195850E-2
4.496636266E1,-1.330997944E0,-1.824958436E-2,4.757109284E-2
4.496877365E1,-1.345658779E0,-1.824958436E-2,4.757109284E-2
4.497118464E1,-1.359708667E0,-1.763872057E-2,4.634936526E-2
4.497359563E1,-1.372536778E0,-1.824958436E-2,4.634936526E-2
4.497600662E1,-1.385975838E0,-1.886045001E-2,4.634936526E-2
4.497841761E1,-1.399414897E0,-1.763872057E-2,4.634936526E-2
4.498082860E1,-1.411632180E0,-1.824958436E-2,4.512763396E-2
4.498323959E1,-1.423849463E0,-1.824958436E-2,4.451677203E-2
4.498565058E1,-1.437288523E0,-1.947131567E-2,4.512763396E-2
4.498806157E1,-1.448894858E0,-1.886045001E-2,4.451677203E-2
4.499047256E1,-1.461112142E0,-2.130390890E-2,4.390590638E-2
4.499288360E1,-1.470275164E0,-1.947131567E-2,4.329504073E-2
4.499529454E1,-1.483714223E0,-2.008217946E-2,4.390590638E-2
4.499770553E1,-1.494709730E0,-2.008217946E-2,4.390590638E-2
4.500011652E1,-1.505094409E0,-2.008217946E-2,4.329504073E-2
4.500252756E1,-1.514868259E0,-2.069304511E-2,4.329504073E-2
4.500493855E1,-1.526474714E0,-2.130390890E-2,4.207331315E-2
4.500734949E1,-1.535026789E0,-2.130390890E-2,4.207331315E-2
4.500976048E1,-1.544800639E0,-2.008217946E-2,4.207331315E-2
4.501217152E1,-1.554574490E0,-2.130390890E-2,4.146244749E-2
4.501458251E1,-1.562515736E0,-2.008217946E-2,4.146244749E-2
4.501699350E1,-1.572289586E0,-2.069304511E-2,4.268417507E-2
4.501940448E1,-1.580230832E0,-2.008217946E-2,4.207331315E-2
4.502181548E1,-1.588782907E0,-1.947131567E-2,4.085158184E-2
4.502422646E1,-1.597945929E0,-2.069304511E-2,4.024071619E-2
4.502663745E1,-1.604665399E0,-2.008217946E-2,4.085158184E-2
4.502904839E1,-1.611995816E0,-1.947131567E-2,4.085158184E-2
4.503145943E1,-1.621158719E0,-1.947131567E-2,4.024071619E-2
4.503387042E1,-1.627878308E0,-2.008217946E-2,4.085158184E-2
4.503628141E1,-1.633986950E0,-1.947131567E-2,4.085158184E-2
4.503869240E1,-1.641317248E0,-1.824958436E-2,3.962985426E-2
4.504110339E1,-1.648647666E0,-2.069304511E-2,4.024071619E-2
4.504351438E1,-1.653534651E0,-2.008217946E-2,4.085158184E-2
4.504592537E1,-1.659643292E0,-1.886045001E-2,3.901898861E-2
4.504833636E1,-1.666362762E0,-1.824958436E-2,4.024071619E-2
4.505074735E1,-1.671860576E0,-1.824958436E-2,4.024071619E-2
4.505315834E1,-1.678580046E0,-1.947131567E-2,3.962985426E-2
4.505556933E1,-1.684077859E0,-1.824958436E-2,3.901898861E-2
4.505798032E1,-1.689575672E0,-1.763872057E-2,3.840812296E-2
4.506039131E1,-1.694462538E0,-1.763872057E-2,4.085158184E-2
4.506280230E1,-1.699349403E0,-1.763872057E-2,4.024071619E-2
4.506521329E1,-1.703625560E0,-1.702785492E-2,3.962985426E-2
4.506762428E1,-1.708512425E0,-1.641699113E-2,3.962985426E-2
4.507003527E1,-1.712788463E0,-1.580612548E-2,3.962985426E-2
4.507244626E1,-1.717064500E0,-1.580612548E-2,3.962985426E-2
4.507485725E1,-1.721340537E0,-1.519526169E-2,3.840812296E-2
4.507726824E1,-1.725005746E0,-1.519526169E-2,3.962985426E-2
4.507967922E1,-1.728670955E0,-1.275180187E-2,3.840812296E-2
4.508209021E1,-1.732946992E0,-1.275180187E-2,3.901898861E-2
4.508450120E1,-1.737223029E0,-1.397353224E-2,3.901898861E-2
4.508691219E1,-1.740888238E0,-1.275180187E-2,4.024071619E-2
4.508932318E1,-1.744553447E0,-1.214093715E-2,3.962985426E-2
4.509173417E1,-1.746996880E0,-9.697478265E-3,3.901898861E-2
4.509414516E1,-1.750662088E0,-9.697478265E-3,3.901898861E-2
4.509655615E1,-1.754327297E0,-9.086613543E-3,3.901898861E-2
4.509896714E1,-1.757381558E0,-9.086613543E-3,3.962985426E-2
4.510137813E1,-1.759825110E0,-7.864884101E-3,3.901898861E-2
4.510378912E1,-1.762268543E0,-7.254019380E-3,3.901898861E-2
4.510620011E1,-1.765322804E0,-7.864884101E-3,4.024071619E-2
4.510861110E1,-1.768377185E0,-5.421424750E-3,3.962985426E-2
4.511102209E1,-1.771431446E0,-5.421424750E-3,4.024071619E-2
4.511343308E1,-1.773874998E0,-3.588830587E-3,3.901898861E-2
4.511584407E1,-1.776929259E0,-4.199695308E-3,3.901898861E-2
4.511825506E1,-1.779983640E0,-2.977965865E-3,3.962985426E-2
4.512066605E1,-1.782427073E0,-3.588830587E-3,3.901898861E-2
4.512307704E1,-1.783037901E0,-2.367100911E-3,3.962985426E-2
4.512548803E1,-1.787313938E0,-1.756236190E-3,3.901898861E-2
4.512789902E1,-1.788535714E0,-5.345066893E-4,3.901898861E-2
4.513031001E1,-1.792200923E0,-5.345066893E-4,3.901898861E-2
4.513272100E1,-1.794033527E0,7.635809743E-5,3.779725730E-2
4.513513198E1,-1.795255184E0,6.872228696E-4,3.901898861E-2
4.513754298E1,-1.798309565E0,1.298087649E-3,3.901898861E-2
4.513995396E1,-1.800142169E0,3.130682046E-3,3.901898861E-2
4.514236495E1,-1.803196430E0,3.130682046E-3,4.024071619E-2
4.514477594E1,-1.804418206E0,4.352411721E-3,3.901898861E-2
4.514718693E1,-1.806861639E0,4.963276442E-3,3.962985426E-2
4.514959792E1,-1.810526848E0,4.963276442E-3,3.962985426E-2
4.515200891E1,-1.813581228E0,4.352411721E-3,3.779725730E-2
4.515441990E1,-1.814192057E0,6.795870606E-3,3.962985426E-2
4.515683089E1,-1.816635489E0,6.795870606E-3,3.901898861E-2
4.515924188E1,-1.819689870E0,7.406735327E-3,3.901898861E-2
4.516165287E1,-1.820911527E0,8.017600514E-3,3.901898861E-2
4.516406386E1,-1.824576735E0,8.017600514E-3,3.901898861E-2
4.516647485E1,-1.827020168E0,9.239329956E-3,3.840812296E-2
4.516888584E1,-1.830074549E0,9.239329956E-3,3.779725730E-2
4.517129683E1,-1.830685377E0,1.046105940E-2,3.840812296E-2
4.517370782E1,-1.834350586E0,1.107192412E-2,3.779725730E-2
4.517611881E1,-1.836794019E0,1.107192412E-2,3.840812296E-2
4.517852980E1,-1.838626623E0,1.107192412E-2,3.840812296E-2
4.518094079E1,-1.841070056E0,1.168278884E-2,3.840812296E-2
4.518335178E1,-1.843513489E0,1.290451828E-2,3.901898861E-2
4.518576277E1,-1.845346093E0,1.290451828E-2,3.840812296E-2
4.518817376E1,-1.848400474E0,1.351538301E-2,3.840812296E-2
4.519058475E1,-1.850843906E0,1.351538301E-2,3.901898861E-2
4.519299574E1,-1.852676511E0,1.412624773E-2,3.901898861E-2
4.519540673E1,-1.855730891E0,1.351538301E-2,3.840812296E-2
4.519781771E1,-1.858174324E0,1.595884189E-2,3.840812296E-2
4.520022870E1,-1.860617757E0,1.473711245E-2,3.779725730E-2
4.520263969E1,-1.863061190E0,1.534797717E-2,3.779725730E-2
4.520505068E1,-1.866115570E0,1.656970754E-2,3.779725730E-2
4.520746167E1,-1.869780779E0,1.595884189E-2,3.657552972E-2
4.520987266E1,-1.869780779E0,1.534797717E-2,3.718639165E-2
4.521228365E1,-1.872224212E0,1.534797717E-2,3.718639165E-2
4.521469464E1,-1.874056816E0,1.534797717E-2,3.840812296E-2
4.521710563E1,-1.877111077E0,1.595884189E-2,3.840812296E-2
4.521951662E1,-1.879554510E0,1.656970754E-2,3.840812296E-2
4.522192761E1,-1.882608891E0,1.718057133E-2,3.779725730E-2
4.522433860E1,-1.883830667E0,1.656970754E-2,3.718639165E-2
4.522674959E1,-1.886884928E0,1.718057133E-2,3.779725730E-2
4.522916058E1,-1.888106704E0,1.840230078E-2,3.840812296E-2
4.523157157E1,-1.889328361E0,1.840230078E-2,3.840812296E-2
4.523398256E1,-1.892382741E0,1.840230078E-2,3.840812296E-2
4.523639355E1,-1.894215345E0,1.901316643E-2,3.779725730E-2
4.523880454E1,-1.895437002E0,1.962403022E-2,3.779725730E-2
4.524121553E1,-1.898491383E0,1.962403022E-2,3.779725730E-2
4.524362652E1,-1.899713159E0,1.901316643E-2,3.779725730E-2
4.524603751E1,-1.900323987E0,1.962403022E-2,3.779725730E-2
4.524844850E1,-1.902767420E0,2.023489587E-2,3.779725730E-2
4.525085948E1,-1.903989196E0,1.962403022E-2,3.840812296E-2
4.525327048E1,-1.905210853E0,2.023489587E-2,3.779725730E-2
4.525568146E1,-1.907043457E0,2.084576152E-2,3.718639165E-2
4.525809245E1,-1.908265233E0,2.084576152E-2,3.779725730E-2
4.526050344E1,-1.909486890E0,2.023489587E-2,3.779725730E-2
4.526291443E1,-1.908265233E0,2.145662531E-2,3.657552972E-2
4.526532542E1,-1.910097837E0,2.084576152E-2,3.657552972E-2
4.526773641E1,-1.910097837E0,2.328922041E-2,3.718639165E-2
4.527014740E1,-1.911319494E0,2.328922041E-2,3.718639165E-2
4.527255839E1,-1.911930442E0,2.206749097E-2,3.779725730E-2
4.527496938E1,-1.910708666E0,2.390008420E-2,3.779725730E-2
4.527738037E1,-1.910097837E0,2.451094985E-2,3.718639165E-2
4.527979136E1,-1.910708666E0,2.512181364E-2,3.657552972E-2
4.528220235E1,-1.908876061E0,2.512181364E-2,3.779725730E-2
4.528461334E1,-1.908876061E0,2.634354308E-2,3.718639165E-2
4.528702433E1,-1.907043457E0,2.634354308E-2,3.657552972E-2
4.528943532E1,-1.907043457E0,2.573267929E-2,3.718639165E-2
4.529184631E1,-1.904600024E0,2.817613818E-2,3.657552972E-2
4.529425730E1,-1.904600024E0,2.695440874E-2,3.779725730E-2
4.529666829E1,-1.900934815E0,2.817613818E-2,3.718639165E-2
4.529907928E1,-1.900323987E0,2.817613818E-2,3.779725730E-2
4.530149027E1,-1.896658778E0,2.817613818E-2,3.840812296E-2
4.530390126E1,-1.892382741E0,3.000873141E-2,3.962985426E-2
4.530631225E1,-1.891771913E0,3.123046272E-2,3.779725730E-2
4.530872324E1,-1.889328361E0,3.184132650E-2,3.840812296E-2
4.531113422E1,-1.884441495E0,3.245219216E-2,3.779725730E-2
4.531354521E1,-1.882608891E0,3.000873141E-2,3.840812296E-2
4.531595620E1,-1.877722025E0,3.123046272E-2,3.779725730E-2
4.531836719E1,-1.873445868E0,3.184132650E-2,3.840812296E-2
4.532077818E1,-1.869169831E0,3.245219216E-2,3.840812296E-2
4.532318922E1,-1.863672137E0,3.245219216E-2,3.840812296E-2
4.532560016E1,-1.860006928E0,3.245219216E-2,3.779725730E-2
4.532801120E1,-1.854509115E0,3.367391974E-2,3.840812296E-2
4.533042214E1,-1.848400474E0,3.428478539E-2,3.840812296E-2
4.533283313E1,-1.843513489E0,3.367391974E-2,3.840812296E-2
4.533524412E1,-1.838015795E0,3.550651670E-2,3.901898861E-2
4.533765516E1,-1.830074549E0,3.489565104E-2,3.962985426E-2
4.534006610E1,-1.823965907E0,3.489565104E-2,4.024071619E-2
4.534247714E1,-1.817246318E0,3.550651670E-2,4.024071619E-2
4.534488813E1,-1.808694243E0,3.611737862E-2,4.085158184E-2
4.534729912E1,-1.801974773E0,3.550651670E-2,4.085158184E-2
4.534971011E1,-1.792200923E0,3.672824427E-2,4.085158184E-2
4.535212110E1,-1.785481334E0,3.672824427E-2,4.024071619E-2
4.535453209E1,-1.777540207E0,3.672824427E-2,4.024071619E-2
4.535694308E1,-1.768377185E0,3.611737862E-2,4.146244749E-2
4.535935407E1,-1.758603334E0,3.794997558E-2,4.085158184E-2
4.536176506E1,-1.748829484E0,3.733910993E-2,4.268417507E-2
4.536417605E1,-1.740277410E0,3.733910993E-2,4.207331315E-2
4.536658704E1,-1.730503559E0,3.733910993E-2,4.207331315E-2
4.536899803E1,-1.721340537E0,3.611737862E-2,4.207331315E-2
4.537140902E1,-1.709123254E0,3.794997558E-2,4.268417507E-2
4.537382001E1,-1.697516918E0,3.672824427E-2,4.390590638E-2
4.537623100E1,-1.686521292E0,3.794997558E-2,4.268417507E-2
4.537864198E1,-1.674304008E0,3.917170316E-2,4.329504073E-2
4.538105298E1,-1.662697554E0,3.733910993E-2,4.329504073E-2
4.538346396E1,-1.649869442E0,3.733910993E-2,4.390590638E-2
4.538587495E1,-1.637041211E0,3.794997558E-2,4.512763396E-2
4.538828594E1,-1.624823928E0,3.794997558E-2,4.573849961E-2
4.539069693E1,-1.612606645E0,3.794997558E-2,4.573849961E-2
4.539310792E1,-1.599167585E0,3.672824427E-2,4.573849961E-2
4.539551891E1,-1.584506869E0,3.733910993E-2,4.634936526E-2
4.539792990E1,-1.570456982E0,3.611737862E-2,4.696023092E-2
4.540034089E1,-1.555796266E0,3.611737862E-2,4.696023092E-2
4.540275188E1,-1.540524602E0,3.672824427E-2,4.757109284E-2
4.540516287E1,-1.525252938E0,3.611737862E-2,4.757109284E-2
4.540757386E1,-1.511813998E0,3.550651670E-2,4.879282415E-2
4.540998485E1,-1.495320678E0,3.672824427E-2,4.818195850E-2
4.541239584E1,-1.479438186E0,3.550651670E-2,4.940368980E-2
4.541480683E1,-1.461723089E0,3.672824427E-2,5.001455545E-2
4.541721782E1,-1.448284030E0,3.550651670E-2,5.062541738E-2
4.541962881E1,-1.431179762E0,3.367391974E-2,5.062541738E-2
4.542203980E1,-1.414686441E0,3.489565104E-2,5.001455545E-2
4.542445079E1,-1.396360517E0,3.428478539E-2,5.001455545E-2
4.542686178E1,-1.379256368E0,3.306305781E-2,5.184714869E-2
4.542927277E1,-1.362152100E0,3.306305781E-2,5.245801434E-2
4.543168376E1,-1.342604399E0,3.245219216E-2,5.306887627E-2
4.543409475E1,-1.326721907E0,3.306305781E-2,5.245801434E-2
4.543650574E1,-1.307785153E0,3.184132650E-2,5.429060757E-2
4.543891673E1,-1.288848281E0,3.061959706E-2,5.429060757E-2
4.544132771E1,-1.270522356E0,3.061959706E-2,5.429060757E-2
4.544373870E1,-1.250363827E0,3.061959706E-2,5.673406646E-2
4.544614969E1,-1.231427073E0,3.061959706E-2,5.734493211E-2
4.544856068E1,-1.212490201E0,3.000873141E-2,5.673406646E-2
4.545097167E1,-1.193553448E0,2.878700197E-2,5.734493211E-2
4.545338266E1,-1.172173142E0,2.939786762E-2,5.795579776E-2
4.545579365E1,-1.152625442E0,2.817613818E-2,5.917752534E-2
4.545820464E1,-1.132466912E0,2.756527252E-2,5.978839099E-2
4.546061563E1,-1.111697555E0,2.756527252E-2,5.978839099E-2
4.546302662E1,-1.091539025E0,2.756527252E-2,5.978839099E-2
4.546543761E1,-1.069547892E0,2.817613818E-2,6.162098423E-2
4.546784860E1,-1.049389362E0,2.695440874E-2,6.223184988E-2
4.547025959E1,-1.028009057E0,2.634354308E-2,6.223184988E-2
4.547267058E1,-1.005407095E0,2.634354308E-2,6.223184988E-2
4.547508157E1,-9.846376777E-1,2.573267929E-2,6.467530876E-2
4.547749256E1,-9.626465440E-1,2.512181364E-2,6.467530876E-2
4.547990355E1,-9.412662387E-1,2.328922041E-2,6.406444311E-2
4.548231454E1,-9.180533886E-1,2.451094985E-2,6.528617442E-2
4.548472553E1,-8.972840309E-1,2.451094985E-2,6.589704007E-2
4.548713652E1,-8.752928972E-1,2.451094985E-2,6.772962958E-2
4.548954751E1,-8.514691591E-1,2.206749097E-2,6.711876392E-2
4.549195850E1,-8.300888538E-1,2.328922041E-2,6.956222653E-2
4.549436948E1,-8.062651753E-1,2.206749097E-2,6.895136088E-2
4.549678048E1,-7.854957581E-1,2.206749097E-2,6.895136088E-2
4.549919146E1,-7.622829080E-1,2.206749097E-2,7.078395784E-2
4.550160245E1,-7.384591699E-1,2.084576152E-2,7.139482349E-2
4.550401344E1,-7.158571482E-1,1.962403022E-2,7.322741300E-2
4.550642443E1,-6.926442981E-1,1.901316643E-2,7.322741300E-2
4.550883542E1,-6.688205600E-1,1.962403022E-2,7.261654735E-2
4.551124641E1,-6.462185979E-1,1.840230078E-2,7.383827865E-2
4.551365740E1,-6.217839718E-1,1.901316643E-2,7.506000996E-2
4.551606839E1,-5.979602337E-1,1.840230078E-2,7.628174126E-2
4.551847938E1,-5.753582716E-1,1.840230078E-2,7.567087561E-2
4.552089037E1,-5.521454215E-1,1.718057133E-2,7.567087561E-2
4.552330136E1,-5.270999670E-1,1.656970754E-2,7.689260691E-2
4.552571235E1,-5.044979453E-1,1.656970754E-2,7.750347257E-2
4.552812334E1,-4.800633490E-1,1.656970754E-2,7.933606207E-2
4.553053433E1,-4.580722153E-1,1.595884189E-2,7.994692773E-2
4.553294532E1,-4.336376488E-1,1.473711245E-2,7.933606207E-2
4.553535631E1,-4.092030525E-1,1.595884189E-2,8.055779338E-2
4.553776730E1,-3.847684562E-1,1.534797717E-2,8.239039034E-2
4.554017829E1,-3.591121435E-1,1.473711245E-2,8.239039034E-2
4.554258933E1,-3.371210098E-1,1.351538301E-2,8.361211419E-2
4.554500027E1,-3.120755553E-1,1.351538301E-2,8.422297984E-2
4.554741131E1,-2.882518172E-1,1.290451828E-2,8.483384550E-2
